"timeMillisSpent","score"
476,"0hard/-46463943soft"
483,"0hard/-46421421soft"
484,"0hard/-46419112soft"
485,"0hard/-46392369soft"
487,"0hard/-46389860soft"
488,"0hard/-46385316soft"
489,"0hard/-46364356soft"
490,"0hard/-46361881soft"
490,"0hard/-46352795soft"
490,"0hard/-46323038soft"
491,"0hard/-46313048soft"
491,"0hard/-46293417soft"
491,"0hard/-46276083soft"
492,"0hard/-46273328soft"
492,"0hard/-46251734soft"
493,"0hard/-46214066soft"
493,"0hard/-46183019soft"
494,"0hard/-46181802soft"
494,"0hard/-46175433soft"
494,"0hard/-46161495soft"
495,"0hard/-46154812soft"
496,"0hard/-46145033soft"
496,"0hard/-46140099soft"
496,"0hard/-46135798soft"
497,"0hard/-46109753soft"
497,"0hard/-46087192soft"
497,"0hard/-46079291soft"
498,"0hard/-46076604soft"
498,"0hard/-46071556soft"
499,"0hard/-46039985soft"
499,"0hard/-45979361soft"
512,"0hard/-45978276soft"
517,"0hard/-45969590soft"
518,"0hard/-45955093soft"
518,"0hard/-45949484soft"
519,"0hard/-45949326soft"
532,"0hard/-45947569soft"
533,"0hard/-45839644soft"
533,"0hard/-45832292soft"
533,"0hard/-45832059soft"
534,"0hard/-45828331soft"
539,"0hard/-45805132soft"
540,"0hard/-45771462soft"
556,"0hard/-45770820soft"
556,"0hard/-45734450soft"
557,"0hard/-45714332soft"
557,"0hard/-45688418soft"
558,"0hard/-45684158soft"
558,"0hard/-45678891soft"
563,"0hard/-45635470soft"
563,"0hard/-45597607soft"
563,"0hard/-45510064soft"
564,"0hard/-45495664soft"
564,"0hard/-45482798soft"
579,"0hard/-45457456soft"
580,"0hard/-45431138soft"
580,"0hard/-45409815soft"
580,"0hard/-45402435soft"
581,"0hard/-45394715soft"
581,"0hard/-45392652soft"
582,"0hard/-45392442soft"
582,"0hard/-45389693soft"
582,"0hard/-45389264soft"
583,"0hard/-45355862soft"
583,"0hard/-45330656soft"
584,"0hard/-45324829soft"
584,"0hard/-45309866soft"
584,"0hard/-45308623soft"
586,"0hard/-45286561soft"
586,"0hard/-45284088soft"
587,"0hard/-45283553soft"
587,"0hard/-45268672soft"
588,"0hard/-45254225soft"
601,"0hard/-45250907soft"
602,"0hard/-45243440soft"
602,"0hard/-45236511soft"
603,"0hard/-45235312soft"
603,"0hard/-45232417soft"
603,"0hard/-45225852soft"
604,"0hard/-45116198soft"
604,"0hard/-45107948soft"
604,"0hard/-45094246soft"
605,"0hard/-45080104soft"
605,"0hard/-45068818soft"
605,"0hard/-45044934soft"
608,"0hard/-45041115soft"
608,"0hard/-44995666soft"
608,"0hard/-44963436soft"
622,"0hard/-44959084soft"
622,"0hard/-44949649soft"
622,"0hard/-44932224soft"
623,"0hard/-44919031soft"
