"timeMillisSpent","score"
11275,"0.0hard/-109284137.5201877655259914soft"
11309,"0.0hard/-109229226.1170754034959914soft"
11346,"0.0hard/-109175025.8668563154779914soft"
11364,"0.0hard/-109100522.5898048335779914soft"
11383,"0.0hard/-109057421.6397814284079914soft"
11402,"0.0hard/-109015947.3801399706179914soft"
11424,"0.0hard/-108934449.5713438106789914soft"
11443,"0.0hard/-108873463.5878006223259914soft"
11461,"0.0hard/-108843661.3083946192519914soft"
11479,"0.0hard/-108809633.5725811360719914soft"
11512,"0.0hard/-108772209.0591019282709914soft"
11538,"0.0hard/-108701355.9700270474649914soft"
11562,"0.0hard/-108658124.3229538394689914soft"
11583,"0.0hard/-108611028.7844066376589914soft"
11602,"0.0hard/-108565531.9973540294829914soft"
11621,"0.0hard/-108526063.7775269724779914soft"
11640,"0.0hard/-108491965.1324898186139914soft"
11658,"0.0hard/-108439447.4570555661589914soft"
11677,"0.0hard/-108383078.5327090713489914soft"
11703,"0.0hard/-108360656.2976882422739914soft"
11721,"0.0hard/-108307713.7284150283779914soft"
11740,"0.0hard/-108261554.6573471671629914soft"
11760,"0.0hard/-108223330.5325508737499914soft"
11780,"0.0hard/-108162244.8498521794609914soft"
11801,"0.0hard/-108098614.1999890810689914soft"
11820,"0.0hard/-108068654.0829243663269914soft"
11840,"0.0hard/-108027602.5637848973029914soft"
11866,"0.0hard/-107998043.2350940369569914soft"
11887,"0.0hard/-107929181.7703922877079914soft"
11906,"0.0hard/-107879954.4734603608279914soft"
11925,"0.0hard/-107853547.6494029933929914soft"
11944,"0.0hard/-107779262.8717239127399914soft"
11963,"0.0hard/-107754672.2973642937469914soft"
11983,"0.0hard/-107715847.8856300468569914soft"
12002,"0.0hard/-107651424.4801112011559914soft"
12021,"0.0hard/-107607809.4076876653079914soft"
12048,"0.0hard/-107577607.8424250500919914soft"
12067,"0.0hard/-107537560.5059530241919914soft"
12086,"0.0hard/-107520560.9518904981539914soft"
12106,"0.0hard/-107478151.6746121622259914soft"
12125,"0.0hard/-107431438.5230323109379914soft"
12144,"0.0hard/-107380775.5462719029099914soft"
12163,"0.0hard/-107325190.3101618813549914soft"
12183,"0.0hard/-107272154.4538300186779914soft"
12210,"0.0hard/-107235978.8060756187239914soft"
12229,"0.0hard/-107191549.6959242811349914soft"
12249,"0.0hard/-107141386.0680080173849914soft"
12270,"0.0hard/-107092142.8355998998419914soft"
12290,"0.0hard/-107069822.4071080313969914soft"
12311,"0.0hard/-107048443.1046274164199914soft"
12330,"0.0hard/-106994145.8915104121029914soft"
12350,"0.0hard/-106953541.3849556536579914soft"
12377,"0.0hard/-106926650.7889749131726914soft"
12396,"0.0hard/-106882402.2015531860026914soft"
12420,"0.0hard/-106843217.6878832996426914soft"
12441,"0.0hard/-106788984.6693261050576914soft"
12461,"0.0hard/-106743790.1858995271236914soft"
12481,"0.0hard/-106722123.7013888811456914soft"
12501,"0.0hard/-106697501.4887501693396914soft"
12521,"0.0hard/-106654307.8360610908826914soft"
12550,"0.0hard/-106615631.3965800439866914soft"
12570,"0.0hard/-106578800.6556194851226914soft"
12589,"0.0hard/-106520816.8715927411691914soft"
12609,"0.0hard/-106481797.5521235167941914soft"
12628,"0.0hard/-106417955.2534405727421914soft"
12648,"0.0hard/-106356377.8962881860821914soft"
12668,"0.0hard/-106307430.7847502688101914soft"
12688,"0.0hard/-106271249.7678278376401914soft"
12707,"0.0hard/-106238617.1655092446791914soft"
12734,"0.0hard/-106205153.2373031822246914soft"
12753,"0.0hard/-106152088.7245564439556914soft"
12774,"0.0hard/-106109178.6639054822606914soft"
12796,"0.0hard/-106066676.6716740423966914soft"
12817,"0.0hard/-106013800.9566995949646914soft"
12836,"0.0hard/-105974032.6266335662056914soft"
12856,"0.0hard/-105935166.0241947259586914soft"
12876,"0.0hard/-105893257.9862430915356914soft"
12902,"0.0hard/-105876088.1174884776296914soft"
12922,"0.0hard/-105820637.2869770019316914soft"
12941,"0.0hard/-105792071.5812467616856914soft"
12965,"0.0hard/-105740944.8686817870036914soft"
12981,"0.0hard/-105689994.7360566154996914soft"
12998,"0.0hard/-105645348.5122511172896914soft"
13014,"0.0hard/-105617389.9337331583936914soft"
13031,"0.0hard/-105590352.7051077248466914soft"
