"timeMillisSpent","score"
78,"0hard/-8026900soft"
88,"0hard/-7946520soft"
108,"0hard/-7916730soft"
114,"0hard/-7902209soft"
120,"0hard/-7802633soft"
122,"0hard/-7717901soft"
124,"0hard/-7705733soft"
126,"0hard/-7687529soft"
194,"0hard/-7633846soft"
195,"0hard/-7597978soft"
388,"0hard/-7587147soft"
414,"0hard/-7584908soft"
415,"0hard/-7572940soft"
483,"0hard/-7481588soft"
525,"0hard/-7476684soft"
526,"0hard/-7432724soft"
528,"0hard/-7398998soft"
528,"0hard/-7390452soft"
530,"0hard/-7368001soft"
623,"0hard/-7348340soft"
647,"0hard/-7329357soft"
697,"0hard/-7319807soft"
701,"0hard/-7295544soft"
702,"0hard/-7255727soft"
737,"0hard/-7188223soft"
738,"0hard/-7169690soft"
738,"0hard/-7159956soft"
739,"0hard/-7094862soft"
828,"0hard/-7056822soft"
829,"0hard/-7031178soft"
831,"0hard/-7030769soft"
831,"0hard/-6928656soft"
916,"0hard/-6912939soft"
916,"0hard/-6871423soft"
921,"0hard/-6840422soft"
921,"0hard/-6839258soft"
922,"0hard/-6838225soft"
923,"0hard/-6837391soft"
923,"0hard/-6819447soft"
929,"0hard/-6802608soft"
930,"0hard/-6787763soft"
930,"0hard/-6746617soft"
931,"0hard/-6744924soft"
1016,"0hard/-6700201soft"
1016,"0hard/-6700193soft"
1019,"0hard/-6695291soft"
1019,"0hard/-6694147soft"
1019,"0hard/-6678325soft"
1024,"0hard/-6589971soft"
1240,"0hard/-6380857soft"
1652,"0hard/-6359740soft"
1656,"0hard/-6357278soft"
1929,"0hard/-6334113soft"
1962,"0hard/-6229070soft"
1984,"0hard/-6192800soft"
2149,"0hard/-6189432soft"
2150,"0hard/-6187673soft"
2150,"0hard/-6187232soft"
2179,"0hard/-6155218soft"
2180,"0hard/-6142533soft"
2227,"0hard/-6142395soft"
2228,"0hard/-6110113soft"
2228,"0hard/-6106245soft"
2229,"0hard/-6095662soft"
2229,"0hard/-6021370soft"
2230,"0hard/-6021337soft"
2298,"0hard/-5985216soft"
2298,"0hard/-5943534soft"
2299,"0hard/-5930486soft"
2544,"0hard/-5903111soft"
2550,"0hard/-5881159soft"
2601,"0hard/-5864632soft"
2687,"0hard/-5827260soft"
2688,"0hard/-5798465soft"
2688,"0hard/-5794056soft"
2688,"0hard/-5787966soft"
2689,"0hard/-5783232soft"
2689,"0hard/-5783058soft"
2818,"0hard/-5770224soft"
2819,"0hard/-5735410soft"
2896,"0hard/-5710419soft"
2897,"0hard/-5708686soft"
2897,"0hard/-5645569soft"
2897,"0hard/-5632700soft"
2898,"0hard/-5616414soft"
