"timeMillisSpent","score"
7072,"0hard/-12036857soft"
7310,"0hard/-11999532soft"
7312,"0hard/-11992022soft"
7420,"0hard/-11974958soft"
7421,"0hard/-11927300soft"
7421,"0hard/-11918381soft"
7421,"0hard/-11889099soft"
7549,"0hard/-11866087soft"
7775,"0hard/-11855804soft"
7775,"0hard/-11834666soft"
7775,"0hard/-11824658soft"
7775,"0hard/-11807155soft"
7912,"0hard/-11798399soft"
7913,"0hard/-11794133soft"
7914,"0hard/-11733353soft"
8033,"0hard/-11732473soft"
8036,"0hard/-11717865soft"
8164,"0hard/-11701597soft"
8231,"0hard/-11689059soft"
8286,"0hard/-11675028soft"
8288,"0hard/-11569298soft"
8394,"0hard/-11510133soft"
8515,"0hard/-11464133soft"
8599,"0hard/-11453655soft"
8599,"0hard/-11367670soft"
8857,"0hard/-11309010soft"
8857,"0hard/-11307240soft"
9140,"0hard/-11302012soft"
9291,"0hard/-11238250soft"
9291,"0hard/-11231774soft"
9490,"0hard/-11188947soft"
9559,"0hard/-11185272soft"
9623,"0hard/-11119705soft"
9624,"0hard/-11078347soft"
9884,"0hard/-11056987soft"
9885,"0hard/-11037322soft"
9885,"0hard/-11033059soft"
10036,"0hard/-10970595soft"
10036,"0hard/-10928210soft"
10180,"0hard/-10835175soft"
10180,"0hard/-10820974soft"
10303,"0hard/-10799396soft"
10304,"0hard/-10782177soft"
10304,"0hard/-10769592soft"
10304,"0hard/-10761397soft"
10558,"0hard/-10747657soft"
10559,"0hard/-10747643soft"
10824,"0hard/-10683540soft"
10989,"0hard/-10663068soft"
11106,"0hard/-10625591soft"
11237,"0hard/-10607820soft"
11237,"0hard/-10599409soft"
11250,"0hard/-10562492soft"
11372,"0hard/-10527038soft"
11666,"0hard/-10454778soft"
11934,"0hard/-10440313soft"
11954,"0hard/-10426515soft"
11957,"0hard/-10380819soft"
11957,"0hard/-10339628soft"
11958,"0hard/-10322245soft"
12271,"0hard/-10301676soft"
12399,"0hard/-10181848soft"
12855,"0hard/-10177662soft"
12994,"0hard/-10165146soft"
12995,"0hard/-10115691soft"
13272,"0hard/-10077667soft"
13368,"0hard/-10029401soft"
13369,"0hard/-10028170soft"
13503,"0hard/-10026210soft"
13504,"0hard/-10004991soft"
13576,"0hard/-9923321soft"
13882,"0hard/-9920352soft"
13978,"0hard/-9919141soft"
14110,"0hard/-9915919soft"
14122,"0hard/-9909157soft"
14122,"0hard/-9888437soft"
14122,"0hard/-9863572soft"
14286,"0hard/-9787265soft"
14560,"0hard/-9778175soft"
14583,"0hard/-9776960soft"
14583,"0hard/-9676945soft"
14729,"0hard/-9669258soft"
14729,"0hard/-9621411soft"
14880,"0hard/-9611482soft"
15042,"0hard/-9568327soft"
15043,"0hard/-9523063soft"
15359,"0hard/-9508760soft"
15360,"0hard/-9408655soft"
15360,"0hard/-9388153soft"
15529,"0hard/-9374369soft"
15832,"0hard/-9339344soft"
16284,"0hard/-9306880soft"
16285,"0hard/-9275385soft"
16287,"0hard/-9264865soft"
16287,"0hard/-9219889soft"
16902,"0hard/-9219192soft"
16902,"0hard/-9210798soft"
16902,"0hard/-9197407soft"
16903,"0hard/-9188917soft"
17062,"0hard/-9185062soft"
17063,"0hard/-9169139soft"
17212,"0hard/-9154944soft"
17212,"0hard/-9127055soft"
17371,"0hard/-9102022soft"
17371,"0hard/-9089784soft"
17545,"0hard/-9023792soft"
17545,"0hard/-8993923soft"
18019,"0hard/-8981811soft"
18021,"0hard/-8968478soft"
18496,"0hard/-8918056soft"
18514,"0hard/-8907090soft"
18687,"0hard/-8881883soft"
18866,"0hard/-8871731soft"
19027,"0hard/-8846661soft"
19183,"0hard/-8844417soft"
19184,"0hard/-8819265soft"
19328,"0hard/-8808736soft"
19328,"0hard/-8785149soft"
19337,"0hard/-8757369soft"
19489,"0hard/-8733087soft"
19634,"0hard/-8667013soft"
19634,"0hard/-8643141soft"
19793,"0hard/-8642290soft"
19793,"0hard/-8634121soft"
19794,"0hard/-8630191soft"
19961,"0hard/-8578639soft"
20447,"0hard/-8573025soft"
20449,"0hard/-8570337soft"
20608,"0hard/-8558448soft"
20614,"0hard/-8554762soft"
