"timeMillisSpent","score"
15969,"0.0hard/-83861654.137809764725900soft"
26191,"0.0hard/-83861318.6728704404399soft"
26193,"0.0hard/-83859637.6819033466869soft"
26196,"0.0hard/-83850772.5192493476169soft"
26200,"0.0hard/-83848608.9340979039779soft"
26204,"0.0hard/-83839073.1260415882779soft"
26216,"0.0hard/-83829679.3917604387422soft"
26218,"0.0hard/-83794119.7846566483212soft"
26220,"0.0hard/-83790946.5906612170512soft"
26222,"0.0hard/-83790041.8338578012722soft"
26224,"0.0hard/-83777893.1111107308882soft"
26289,"0.0hard/-83753570.9216848559377soft"
26307,"0.0hard/-83751149.63995327191500soft"
26334,"0.0hard/-83748075.03135292130110soft"
26336,"0.0hard/-83743680.34927535468110soft"
26339,"0.0hard/-83716510.23807183537760soft"
26343,"0.0hard/-83708752.40874363014860soft"
26369,"0.0hard/-83706964.86081254582670soft"
26375,"0.0hard/-83700068.64323109560490soft"
26377,"0.0hard/-83685960.18923323623070soft"
26378,"0.0hard/-83674083.90524826224170soft"
26380,"0.0hard/-83655814.77976056701670soft"
26381,"0.0hard/-83641378.93444444699090soft"
26406,"0.0hard/-83634398.49491582734130soft"
26407,"0.0hard/-83598634.30745632911230soft"
26408,"0.0hard/-83596161.20477294718630soft"
26422,"0.0hard/-83592777.40147802236660soft"
26424,"0.0hard/-83577733.33322007894490soft"
26435,"0.0hard/-83577724.70645071528010soft"
26438,"0.0hard/-83574754.63852897001500soft"
26440,"0.0hard/-83567372.16898710076250soft"
26442,"0.0hard/-83559860.89834156128070soft"
26444,"0.0hard/-83528540.85394098356670soft"
26445,"0.0hard/-83528433.01096198029570soft"
26446,"0.0hard/-83528366.63733385115970soft"
26448,"0.0hard/-83527995.64182394160870soft"
26450,"0.0hard/-83510753.95524703746370soft"
26451,"0.0hard/-83489440.30751595432170soft"
26453,"0.0hard/-83488803.33279671974770soft"
26454,"0.0hard/-83483037.87260110071470soft"
26456,"0.0hard/-83479282.37751076286470soft"
26457,"0.0hard/-83475666.43997997551270soft"
26537,"0.0hard/-83472237.01673671453470soft"
26539,"0.0hard/-83460918.41521329077490soft"
26542,"0.0hard/-83452163.42729867850990soft"
26545,"0.0hard/-83447395.69272312906720soft"
26548,"0.0hard/-83438623.90510255741150soft"
26571,"0.0hard/-83419626.37894977729130soft"
26574,"0.0hard/-83417455.33282144754130soft"
26578,"0.0hard/-83404928.73398386486910soft"
26580,"0.0hard/-83403127.88978577133910soft"
26583,"0.0hard/-83351869.55746979076610soft"
26585,"0.0hard/-83344407.90300500597310soft"
26588,"0.0hard/-83340922.81607009778910soft"
26590,"0.0hard/-83324335.97627404317860soft"
26615,"0.0hard/-83321428.36107404771590soft"
26617,"0.0hard/-83309490.99557107588890soft"
26620,"0.0hard/-83302761.15003144384290soft"
26622,"0.0hard/-83299808.56087632961290soft"
26625,"0.0hard/-83291758.09532427125790soft"
26626,"0.0hard/-83291388.65229194985990soft"
26628,"0.0hard/-83282479.85226085474190soft"
26646,"0.0hard/-83270976.38548499963228soft"
26648,"0.0hard/-83265555.12870089954998soft"
26649,"0.0hard/-83247555.73704916526698soft"
26650,"0.0hard/-83224762.92567239114698soft"
26651,"0.0hard/-83196663.46868090604198soft"
26653,"0.0hard/-83190392.96926366891198soft"
26657,"0.0hard/-83186552.58104948298528soft"
26658,"0.0hard/-83180102.13477100201628soft"
26660,"0.0hard/-83169853.19725039892028soft"
26661,"0.0hard/-83163381.66828746802828soft"
26662,"0.0hard/-83162842.44640582268528soft"
26665,"0.0hard/-83153948.58729940330178soft"
26667,"0.0hard/-83148048.96657734662378soft"
26668,"0.0hard/-83147415.83114920713478soft"
26669,"0.0hard/-83134561.87008495936978soft"
26671,"0.0hard/-83130739.85043701085428soft"
26672,"0.0hard/-83128121.88165795272128soft"
26673,"0.0hard/-83122821.45092754346528soft"
26675,"0.0hard/-83058742.64940293346778soft"
26676,"0.0hard/-83033910.88709032260778soft"
26690,"0.0hard/-83032852.03014609109594soft"
26692,"0.0hard/-83021328.62066366046394soft"
26697,"0.0hard/-83018986.18199131212424soft"
26699,"0.0hard/-83018553.28541187626324soft"
26700,"0.0hard/-83009495.63063842634524soft"
26701,"0.0hard/-82965046.90342311923324soft"
26702,"0.0hard/-82953765.20064802002724soft"
26703,"0.0hard/-82951789.94688703045624soft"
26704,"0.0hard/-82936795.57941930019524soft"
26706,"0.0hard/-82917753.81540573546974soft"
26707,"0.0hard/-82916455.59361132573274soft"
26708,"0.0hard/-82913856.65949475499174soft"
26725,"0.0hard/-82900340.47059343775764soft"
26727,"0.0hard/-82898465.90574999998604soft"
26730,"0.0hard/-82888617.03633297711704soft"
26732,"0.0hard/-82863408.12816000993704soft"
26745,"0.0hard/-82858042.87142325914814soft"
26746,"0.0hard/-82853736.76352223828914soft"
26747,"0.0hard/-82843416.16381546201114soft"
26748,"0.0hard/-82824082.45407556917014soft"
26750,"0.0hard/-82819041.20878965858514soft"
26752,"0.0hard/-82814928.21214938645054soft"
26753,"0.0hard/-82800722.15918682481054soft"
26754,"0.0hard/-82791924.41137971374154soft"
26755,"0.0hard/-82781045.18623606095954soft"
26756,"0.0hard/-82764020.82047705708954soft"
26757,"0.0hard/-82763066.83186369080904soft"
26759,"0.0hard/-82760721.73156068622404soft"
26774,"0.0hard/-82760316.07205183463174soft"
26775,"0.0hard/-82738337.56237225776674soft"
26776,"0.0hard/-82731686.08885724318174soft"
26778,"0.0hard/-82725540.96669220106274soft"
26779,"0.0hard/-82721006.85258961664374soft"
26780,"0.0hard/-82720496.04283540078974soft"
26784,"0.0hard/-82719332.38019732778924soft"
26785,"0.0hard/-82716315.19089910782324soft"
26786,"0.0hard/-82708675.12325397281124soft"
26788,"0.0hard/-82699969.58403464906524soft"
26792,"0.0hard/-82695511.44719914887440soft"
26794,"0.0hard/-82671794.74151437422040soft"
26795,"0.0hard/-82667950.50107856983040soft"
26797,"0.0hard/-82663688.50851214094640soft"
26798,"0.0hard/-82660015.28846521182940soft"
26799,"0.0hard/-82650047.57578452297040soft"
26804,"0.0hard/-82609449.85332146912820soft"
26805,"0.0hard/-82598671.26684326298920soft"
26807,"0.0hard/-82586059.00032822207620soft"
26813,"0.0hard/-82573783.79825933832390soft"
26814,"0.0hard/-82567135.19849573341890soft"
26815,"0.0hard/-82564185.85605073100890soft"
26816,"0.0hard/-82561116.67955113996790soft"
26821,"0.0hard/-82550542.86248789326190soft"
26822,"0.0hard/-82548722.71917001160490soft"
26823,"0.0hard/-82539758.66404547675740soft"
26825,"0.0hard/-82519660.40293497032640soft"
26826,"0.0hard/-82494793.30505223578340soft"
26827,"0.0hard/-82489516.83471680268540soft"
26828,"0.0hard/-82461630.11369181992490soft"
26830,"0.0hard/-82435492.29891444317390soft"
26831,"0.0hard/-82434299.51978508455840soft"
26833,"0.0hard/-82433377.27777519851350soft"
26842,"0.0hard/-82426336.17721989287860soft"
26843,"0.0hard/-82407617.83476371428060soft"
26847,"0.0hard/-82403133.94481855242430soft"
26849,"0.0hard/-82393541.12907799946430soft"
26850,"0.0hard/-82390473.40063142476130soft"
26852,"0.0hard/-82383610.69975839592330soft"
26853,"0.0hard/-82382765.70854915322030soft"
26855,"0.0hard/-82371092.84409199756570soft"
26856,"0.0hard/-82362369.00755193001370soft"
26857,"0.0hard/-82361899.19829201334170soft"
26858,"0.0hard/-82354294.34762360257070soft"
26862,"0.0hard/-82314438.41541911719160soft"
26863,"0.0hard/-82300967.57022649234560soft"
26865,"0.0hard/-82292875.73837945079860soft"
26866,"0.0hard/-82281294.22223638600580soft"
26867,"0.0hard/-82271543.86533873238080soft"
26871,"0.0hard/-82261234.45533118276140soft"
26872,"0.0hard/-82256706.29817651922190soft"
26873,"0.0hard/-82238709.68192271003540soft"
26875,"0.0hard/-82236365.86038590377220soft"
26876,"0.0hard/-82229144.48998560449920soft"
26877,"0.0hard/-82209931.97882699032320soft"
26879,"0.0hard/-82206985.68814418237920soft"
26882,"0.0hard/-82206872.45079712897370soft"
26883,"0.0hard/-82186270.10248608119970soft"
26884,"0.0hard/-82178021.06050715167870soft"
26887,"0.0hard/-82154862.25335171032120soft"
26890,"0.0hard/-82119392.82534658150770soft"
26891,"0.0hard/-82104167.65503897185270soft"
26892,"0.0hard/-82103123.21455350162470soft"
26894,"0.0hard/-82078689.12765251295070soft"
26895,"0.0hard/-82071296.52400030319670soft"
26896,"0.0hard/-82060138.69306123510710soft"
26898,"0.0hard/-82057807.13892052971910soft"
26900,"0.0hard/-82054575.12920129398160soft"
26902,"0.0hard/-82051516.60206763887170soft"
26904,"0.0hard/-82031292.04770592211350soft"
26905,"0.0hard/-82024581.91472698853050soft"
26906,"0.0hard/-82019942.89394399681750soft"
26908,"0.0hard/-82005822.86214322791750soft"
26909,"0.0hard/-82001512.85077937405850soft"
26910,"0.0hard/-81992398.16877071642310soft"
26911,"0.0hard/-81984803.00950014268910soft"
26913,"0.0hard/-81983985.07881789577610soft"
26914,"0.0hard/-81967305.09314490408660soft"
26924,"0.0hard/-81953167.42011571944075soft"
26925,"0.0hard/-81947434.68465434047875soft"
26926,"0.0hard/-81946793.52630816101375soft"
26927,"0.0hard/-81939510.72029677977405soft"
26929,"0.0hard/-81925647.63854264297385soft"
26930,"0.0hard/-81921898.89481474517685soft"
26931,"0.0hard/-81901643.33929451270885soft"
26932,"0.0hard/-81883728.10052684041825soft"
26933,"0.0hard/-81867481.95931012485925soft"
26934,"0.0hard/-81865362.24824194897825soft"
