"timeMillisSpent","score"
11099,"0.0hard/-12035191.38247874503466soft"
11173,"0.0hard/-12033522.14593712391786soft"
11202,"0.0hard/-12032469.02053855738216soft"
11212,"0.0hard/-12029228.79495667992016soft"
11341,"0.0hard/-12029186.03001322544516soft"
11343,"0.0hard/-12027083.84833849064216soft"
11513,"0.0hard/-12025305.30843789339806soft"
11640,"0.0hard/-12025093.29847524305506soft"
11728,"0.0hard/-12017881.67621403186596soft"
12624,"0.0hard/-12013682.55038707009266soft"
16304,"0.0hard/-12012524.01786552156814soft"
18000,"0.0hard/-12010951.20848935934304soft"
23074,"0.0hard/-12007929.61811234966052soft"
26167,"0.0hard/-12005120.85998626080372soft"
28829,"0.0hard/-12003612.29813438412832soft"
33391,"0.0hard/-11994221.53039779645789soft"
38633,"0.0hard/-11991882.27548661335987soft"
46822,"0.0hard/-11990721.74125925279285soft"
46862,"0.0hard/-11986429.20432802729285soft"
54921,"0.0hard/-11985606.76216522676815soft"
57799,"0.0hard/-11983599.71833807627945soft"
62476,"0.0hard/-11981939.23240845057630soft"
62478,"0.0hard/-11975876.07462109762380soft"
71091,"0.0hard/-11974807.05364337338686soft"
75182,"0.0hard/-11969275.05934172213038soft"
81081,"0.0hard/-11968370.81433086130010soft"
85300,"0.0hard/-11956216.04072793690130soft"
97690,"0.0hard/-11951442.94424787051025soft"
110887,"0.0hard/-11951391.32039088240303soft"
114124,"0.0hard/-11950053.03978239170871soft"
115680,"0.0hard/-11948029.20767708296256soft"
115708,"0.0hard/-11947364.34653970755586soft"
115710,"0.0hard/-11944898.15287246467286soft"
120219,"0.0hard/-11944294.35004507123248soft"
120221,"0.0hard/-11939095.38298270806868soft"
131580,"0.0hard/-11939082.88655094641052soft"
131592,"0.0hard/-11936435.06727924744922soft"
132687,"0.0hard/-11932423.08253139057302soft"
133043,"0.0hard/-11929981.79673525614978soft"
135528,"0.0hard/-11928890.86142213788042soft"
137826,"0.0hard/-11928124.63751980256366soft"
139973,"0.0hard/-11926782.94553911858477soft"
145930,"0.0hard/-11924504.24530490468449soft"
148781,"0.0hard/-11923582.45280489864047soft"
149000,"0.0hard/-11919478.45178268006987soft"
159262,"0.0hard/-11915114.41473892755347soft"
161488,"0.0hard/-11913814.03031725248727soft"
168299,"0.0hard/-11902663.46051878923147soft"
