"timeMillisSpent","score"
11435,"0.0hard/-12035191.38247874503466soft"
14208,"0.0hard/-12035117.65225140549166soft"
14210,"0.0hard/-12031350.32866187731796soft"
14217,"0.0hard/-12031293.51478946260436soft"
14219,"0.0hard/-12030477.15942475694436soft"
14221,"0.0hard/-12027060.67961916595436soft"
14227,"0.0hard/-12027047.17643736839796soft"
14228,"0.0hard/-12025663.15859886480126soft"
14238,"0.0hard/-12022705.83061875119466soft"
14345,"0.0hard/-12018377.05183741436463soft"
14442,"0.0hard/-12016694.45504751805823soft"
14472,"0.0hard/-12012706.74307600178373soft"
14621,"0.0hard/-12010669.45267364640285soft"
14656,"0.0hard/-12008480.00603096898389soft"
14657,"0.0hard/-12007990.91490648803189soft"
14854,"0.0hard/-12007649.29059711469793soft"
14899,"0.0hard/-12004975.40358853774343soft"
14920,"0.0hard/-12002715.23589357128783soft"
14934,"0.0hard/-12001898.68951238386853soft"
14935,"0.0hard/-11993538.36200130416903soft"
15004,"0.0hard/-11993366.97413084437953soft"
15105,"0.0hard/-11992776.64244754564989soft"
15119,"0.0hard/-11991955.99778754978319soft"
15120,"0.0hard/-11985739.77594573098469soft"
15222,"0.0hard/-11984522.89759488682816soft"
15376,"0.0hard/-11983930.80308827436364soft"
15377,"0.0hard/-11980904.96531560513284soft"
15442,"0.0hard/-11980029.95218038893423soft"
15442,"0.0hard/-11979457.07078025410623soft"
15501,"0.0hard/-11976563.60472968824716soft"
15502,"0.0hard/-11975113.58578173000226soft"
15506,"0.0hard/-11967561.96058514978671soft"
15507,"0.0hard/-11966621.05431830873571soft"
15652,"0.0hard/-11965751.29905787520360soft"
15732,"0.0hard/-11965714.74659573990653soft"
15732,"0.0hard/-11960794.97003676198323soft"
15733,"0.0hard/-11956985.43918083533373soft"
15874,"0.0hard/-11956891.36842732039857soft"
15934,"0.0hard/-11954997.65123392556611soft"
15935,"0.0hard/-11954458.77564846402411soft"
15936,"0.0hard/-11949749.98627490351411soft"
16022,"0.0hard/-11947656.98268461490822soft"
