"timeMillisSpent","score"
30133,"0.0hard/-12251500.833559149318582soft"
30182,"0.0hard/-12250562.991360701377982soft"
30204,"0.0hard/-12248023.242806815713682soft"
30215,"0.0hard/-12243017.106223660233182soft"
30617,"0.0hard/-12241907.980062110368682soft"
32091,"0.0hard/-12241019.817792581254682soft"
32897,"0.0hard/-12239748.473044992381962soft"
33158,"0.0hard/-12237564.230289147608662soft"
33483,"0.0hard/-12235272.599970899286202soft"
34285,"0.0hard/-12233799.165587857837662soft"
38773,"0.0hard/-12233053.774573410505932soft"
40381,"0.0hard/-12232609.141774359402162soft"
41960,"0.0hard/-12231801.754209486830282soft"
42128,"0.0hard/-12228726.952335326172422soft"
43496,"0.0hard/-12223471.910409761064562soft"
44612,"0.0hard/-12219624.984655135898782soft"
50214,"0.0hard/-12217791.875014757147162soft"
54840,"0.0hard/-12217350.827313614590792soft"
54842,"0.0hard/-12216553.906066354622992soft"
57981,"0.0hard/-12213974.191689807115322soft"
57997,"0.0hard/-12211869.725884701614222soft"
65351,"0.0hard/-12208704.069390184319200soft"
71721,"0.0hard/-12202036.187677398625670soft"
74430,"0.0hard/-12201489.641783782635210soft"
78331,"0.0hard/-12200229.108363464221990soft"
83550,"0.0hard/-12197957.526905417029430soft"
83551,"0.0hard/-12192028.325067069717430soft"
90233,"0.0hard/-12189289.663408648472220soft"
90640,"0.0hard/-12186732.718487166186720soft"
98898,"0.0hard/-12186495.983788680558080soft"
99530,"0.0hard/-12183737.065942473217280soft"
104759,"0.0hard/-12178043.536162016935480soft"
109569,"0.0hard/-12174350.979202211748260soft"
113291,"0.0hard/-12170634.444804698932040soft"
124476,"0.0hard/-12170102.955571926343990soft"
131486,"0.0hard/-12166829.825294516861540soft"
132893,"0.0hard/-12163292.048964494549420soft"
136366,"0.0hard/-12162055.190829839534820soft"
136891,"0.0hard/-12160546.756446589364920soft"
142211,"0.0hard/-12158853.720024511665870soft"
146064,"0.0hard/-12155186.197590126449970soft"
150162,"0.0hard/-12153892.330722882132430soft"
153411,"0.0hard/-12153296.533740116984080soft"
157291,"0.0hard/-12150463.667194793906540soft"
160463,"0.0hard/-12149225.072048538667200soft"
163848,"0.0hard/-12148715.745434397428240soft"
163926,"0.0hard/-12148070.330661336836940soft"
166123,"0.0hard/-12146609.244198092093130soft"
167335,"0.0hard/-12145824.302782268571090soft"
170050,"0.0hard/-12140718.742091115834830soft"
171864,"0.0hard/-12137608.098146193465560soft"
174564,"0.0hard/-12134819.738430247494360soft"
