"timeMillisSpent","score"
10760,"0.0hard/-83861654.137809764725900soft"
16255,"0.0hard/-83861318.6728704404399soft"
16257,"0.0hard/-83859637.6819033466869soft"
16258,"0.0hard/-83850772.5192493476169soft"
16261,"0.0hard/-83848608.9340979039779soft"
16264,"0.0hard/-83839073.1260415882779soft"
16271,"0.0hard/-83829679.3917604387422soft"
16273,"0.0hard/-83794119.7846566483212soft"
16275,"0.0hard/-83790946.5906612170512soft"
16277,"0.0hard/-83790041.8338578012722soft"
16279,"0.0hard/-83777893.1111107308882soft"
16324,"0.0hard/-83753570.9216848559377soft"
16338,"0.0hard/-83751149.63995327191500soft"
16362,"0.0hard/-83748075.03135292130110soft"
16365,"0.0hard/-83743680.34927535468110soft"
16367,"0.0hard/-83716510.23807183537760soft"
16369,"0.0hard/-83708752.40874363014860soft"
16394,"0.0hard/-83706964.86081254582670soft"
16400,"0.0hard/-83700068.64323109560490soft"
16403,"0.0hard/-83685960.18923323623070soft"
16405,"0.0hard/-83674083.90524826224170soft"
16407,"0.0hard/-83655814.77976056701670soft"
16408,"0.0hard/-83641378.93444444699090soft"
16431,"0.0hard/-83634398.49491582734130soft"
16433,"0.0hard/-83598634.30745632911230soft"
16435,"0.0hard/-83596161.20477294718630soft"
16448,"0.0hard/-83592777.40147802236660soft"
16450,"0.0hard/-83577733.33322007894490soft"
16461,"0.0hard/-83577724.70645071528010soft"
16464,"0.0hard/-83574754.63852897001500soft"
16466,"0.0hard/-83567372.16898710076250soft"
16468,"0.0hard/-83559860.89834156128070soft"
16470,"0.0hard/-83528540.85394098356670soft"
16471,"0.0hard/-83528433.01096198029570soft"
16474,"0.0hard/-83528366.63733385115970soft"
16476,"0.0hard/-83527995.64182394160870soft"
16478,"0.0hard/-83510753.95524703746370soft"
16479,"0.0hard/-83489440.30751595432170soft"
16481,"0.0hard/-83488803.33279671974770soft"
16483,"0.0hard/-83483037.87260110071470soft"
16484,"0.0hard/-83479282.37751076286470soft"
16486,"0.0hard/-83475666.43997997551270soft"
16488,"0.0hard/-83472237.01673671453470soft"
16490,"0.0hard/-83460918.41521329077490soft"
16492,"0.0hard/-83452163.42729867850990soft"
16494,"0.0hard/-83447395.69272312906720soft"
16497,"0.0hard/-83438623.90510255741150soft"
16518,"0.0hard/-83419626.37894977729130soft"
16520,"0.0hard/-83417455.33282144754130soft"
16523,"0.0hard/-83404928.73398386486910soft"
16525,"0.0hard/-83403127.88978577133910soft"
16527,"0.0hard/-83351869.55746979076610soft"
16531,"0.0hard/-83344407.90300500597310soft"
16533,"0.0hard/-83340922.81607009778910soft"
16538,"0.0hard/-83324335.97627404317860soft"
16563,"0.0hard/-83321428.36107404771590soft"
16565,"0.0hard/-83309490.99557107588890soft"
16568,"0.0hard/-83302761.15003144384290soft"
16570,"0.0hard/-83299808.56087632961290soft"
16572,"0.0hard/-83291758.09532427125790soft"
