"timeMillisSpent","score"
48,"0hard/-2660096soft"
50,"0hard/-2652329soft"
50,"0hard/-2643070soft"
51,"0hard/-2642775soft"
51,"0hard/-2642245soft"
52,"0hard/-2642048soft"
53,"0hard/-2640958soft"
55,"0hard/-2636462soft"
55,"0hard/-2636066soft"
57,"0hard/-2635943soft"
58,"0hard/-2632199soft"
59,"0hard/-2631115soft"
59,"0hard/-2630552soft"
60,"0hard/-2629194soft"
61,"0hard/-2628811soft"
61,"0hard/-2628214soft"
62,"0hard/-2627579soft"
63,"0hard/-2625416soft"
64,"0hard/-2623101soft"
64,"0hard/-2622938soft"
65,"0hard/-2622786soft"
65,"0hard/-2620338soft"
66,"0hard/-2620216soft"
67,"0hard/-2619909soft"
68,"0hard/-2619784soft"
68,"0hard/-2617722soft"
70,"0hard/-2616956soft"
72,"0hard/-2615566soft"
73,"0hard/-2611646soft"
73,"0hard/-2609701soft"
74,"0hard/-2608676soft"
74,"0hard/-2606378soft"
76,"0hard/-2605207soft"
77,"0hard/-2600567soft"
77,"0hard/-2600172soft"
78,"0hard/-2598383soft"
78,"0hard/-2596142soft"
79,"0hard/-2595429soft"
79,"0hard/-2591687soft"
79,"0hard/-2590406soft"
79,"0hard/-2589787soft"
80,"0hard/-2585954soft"
82,"0hard/-2585757soft"
82,"0hard/-2585204soft"
83,"0hard/-2583096soft"
83,"0hard/-2582456soft"
83,"0hard/-2582401soft"
84,"0hard/-2582255soft"
84,"0hard/-2573918soft"
85,"0hard/-2571729soft"
86,"0hard/-2571585soft"
87,"0hard/-2569930soft"
87,"0hard/-2569214soft"
87,"0hard/-2568359soft"
88,"0hard/-2568204soft"
88,"0hard/-2567613soft"
88,"0hard/-2567529soft"
89,"0hard/-2567520soft"
90,"0hard/-2566749soft"
92,"0hard/-2563334soft"
92,"0hard/-2562331soft"
93,"0hard/-2561456soft"
93,"0hard/-2560375soft"
94,"0hard/-2560133soft"
95,"0hard/-2558855soft"
97,"0hard/-2558727soft"
98,"0hard/-2557473soft"
98,"0hard/-2555383soft"
98,"0hard/-2551198soft"
99,"0hard/-2551183soft"
99,"0hard/-2548836soft"
99,"0hard/-2547341soft"
99,"0hard/-2545879soft"
100,"0hard/-2545716soft"
100,"0hard/-2543153soft"
101,"0hard/-2542815soft"
102,"0hard/-2540839soft"
104,"0hard/-2538476soft"
105,"0hard/-2536133soft"
106,"0hard/-2535784soft"
106,"0hard/-2533256soft"
108,"0hard/-2533086soft"
109,"0hard/-2532680soft"
112,"0hard/-2532342soft"
113,"0hard/-2532066soft"
114,"0hard/-2531285soft"
115,"0hard/-2529649soft"
118,"0hard/-2529615soft"
120,"0hard/-2528841soft"
122,"0hard/-2527445soft"
122,"0hard/-2526104soft"
126,"0hard/-2525471soft"
127,"0hard/-2523739soft"
127,"0hard/-2523731soft"
128,"0hard/-2521426soft"
129,"0hard/-2516305soft"
131,"0hard/-2513202soft"
132,"0hard/-2512548soft"
133,"0hard/-2512519soft"
136,"0hard/-2512498soft"
137,"0hard/-2509805soft"
138,"0hard/-2508978soft"
138,"0hard/-2507143soft"
140,"0hard/-2506417soft"
141,"0hard/-2506062soft"
142,"0hard/-2504574soft"
144,"0hard/-2504276soft"
145,"0hard/-2501344soft"
146,"0hard/-2501205soft"
146,"0hard/-2500922soft"
148,"0hard/-2500730soft"
151,"0hard/-2497372soft"
152,"0hard/-2497358soft"
152,"0hard/-2497348soft"
153,"0hard/-2496039soft"
153,"0hard/-2494068soft"
154,"0hard/-2492039soft"
156,"0hard/-2491904soft"
157,"0hard/-2491167soft"
159,"0hard/-2489491soft"
160,"0hard/-2489474soft"
163,"0hard/-2485069soft"
163,"0hard/-2484571soft"
163,"0hard/-2480530soft"
166,"0hard/-2480490soft"
167,"0hard/-2478997soft"
168,"0hard/-2477968soft"
168,"0hard/-2477707soft"
168,"0hard/-2477385soft"
169,"0hard/-2475940soft"
172,"0hard/-2475922soft"
175,"0hard/-2475197soft"
176,"0hard/-2475159soft"
177,"0hard/-2473451soft"
178,"0hard/-2472764soft"
178,"0hard/-2470858soft"
179,"0hard/-2466551soft"
180,"0hard/-2466540soft"
182,"0hard/-2466469soft"
185,"0hard/-2466160soft"
186,"0hard/-2465584soft"
187,"0hard/-2464989soft"
194,"0hard/-2464855soft"
196,"0hard/-2464841soft"
196,"0hard/-2464814soft"
201,"0hard/-2458754soft"
203,"0hard/-2457910soft"
214,"0hard/-2457848soft"
215,"0hard/-2457049soft"
217,"0hard/-2456547soft"
218,"0hard/-2451561soft"
219,"0hard/-2451477soft"
223,"0hard/-2450480soft"
227,"0hard/-2448877soft"
227,"0hard/-2448541soft"
231,"0hard/-2448245soft"
234,"0hard/-2448122soft"
244,"0hard/-2447861soft"
246,"0hard/-2445926soft"
249,"0hard/-2443563soft"
251,"0hard/-2443446soft"
258,"0hard/-2443400soft"
261,"0hard/-2443310soft"
261,"0hard/-2443297soft"
266,"0hard/-2442835soft"
270,"0hard/-2438195soft"
288,"0hard/-2438134soft"
288,"0hard/-2435370soft"
293,"0hard/-2434669soft"
295,"0hard/-2434610soft"
296,"0hard/-2433569soft"
299,"0hard/-2433525soft"
300,"0hard/-2431036soft"
303,"0hard/-2424520soft"
304,"0hard/-2424187soft"
304,"0hard/-2424170soft"
308,"0hard/-2421600soft"
308,"0hard/-2420013soft"
319,"0hard/-2419990soft"
319,"0hard/-2419984soft"
334,"0hard/-2414592soft"
336,"0hard/-2414401soft"
337,"0hard/-2410372soft"
358,"0hard/-2410285soft"
407,"0hard/-2408625soft"
408,"0hard/-2408614soft"
419,"0hard/-2408171soft"
425,"0hard/-2408129soft"
443,"0hard/-2408022soft"
461,"0hard/-2407982soft"
471,"0hard/-2407901soft"
487,"0hard/-2407732soft"
488,"0hard/-2402210soft"
501,"0hard/-2402187soft"
515,"0hard/-2401710soft"
571,"0hard/-2401004soft"
574,"0hard/-2399292soft"
575,"0hard/-2399271soft"
590,"0hard/-2398674soft"
653,"0hard/-2398665soft"
718,"0hard/-2397853soft"
783,"0hard/-2396942soft"
912,"0hard/-2396742soft"
956,"0hard/-2395506soft"
967,"0hard/-2394438soft"
982,"0hard/-2394092soft"
1077,"0hard/-2393962soft"
1095,"0hard/-2393942soft"
1136,"0hard/-2393939soft"
1161,"0hard/-2393932soft"
1258,"0hard/-2392623soft"
1282,"0hard/-2392546soft"
1328,"0hard/-2392452soft"
1458,"0hard/-2392427soft"
1459,"0hard/-2392415soft"
1490,"0hard/-2392388soft"
1500,"0hard/-2391814soft"
