"timeMillisSpent","score"
44,"0hard/-2660096soft"
54,"0hard/-2650640soft"
63,"0hard/-2640931soft"
72,"0hard/-2628119soft"
81,"0hard/-2623538soft"
91,"0hard/-2618749soft"
100,"0hard/-2613237soft"
109,"0hard/-2610352soft"
118,"0hard/-2604158soft"
129,"0hard/-2599753soft"
139,"0hard/-2594046soft"
149,"0hard/-2585482soft"
159,"0hard/-2579033soft"
168,"0hard/-2573912soft"
178,"0hard/-2570100soft"
188,"0hard/-2566742soft"
198,"0hard/-2563535soft"
214,"0hard/-2560150soft"
225,"0hard/-2555965soft"
235,"0hard/-2551135soft"
246,"0hard/-2548044soft"
258,"0hard/-2540163soft"
268,"0hard/-2532167soft"
280,"0hard/-2525673soft"
291,"0hard/-2521099soft"
302,"0hard/-2513137soft"
313,"0hard/-2512220soft"
323,"0hard/-2508993soft"
334,"0hard/-2507926soft"
345,"0hard/-2506108soft"
357,"0hard/-2503344soft"
368,"0hard/-2500730soft"
379,"0hard/-2497201soft"
390,"0hard/-2490320soft"
401,"0hard/-2489282soft"
412,"0hard/-2487119soft"
434,"0hard/-2478375soft"
449,"0hard/-2477521soft"
462,"0hard/-2475586soft"
476,"0hard/-2470064soft"
491,"0hard/-2468641soft"
506,"0hard/-2462637soft"
520,"0hard/-2460338soft"
534,"0hard/-2455698soft"
549,"0hard/-2453558soft"
564,"0hard/-2452544soft"
579,"0hard/-2451157soft"
595,"0hard/-2447128soft"
609,"0hard/-2445186soft"
623,"0hard/-2443887soft"
638,"0hard/-2442227soft"
653,"0hard/-2433064soft"
668,"0hard/-2432774soft"
683,"0hard/-2431940soft"
697,"0hard/-2430899soft"
712,"0hard/-2430080soft"
739,"0hard/-2429032soft"
754,"0hard/-2427497soft"
769,"0hard/-2426756soft"
784,"0hard/-2425640soft"
799,"0hard/-2423925soft"
814,"0hard/-2422430soft"
830,"0hard/-2422050soft"
844,"0hard/-2421868soft"
858,"0hard/-2420156soft"
872,"0hard/-2417423soft"
886,"0hard/-2417147soft"
900,"0hard/-2415845soft"
914,"0hard/-2412910soft"
943,"0hard/-2412134soft"
957,"0hard/-2411371soft"
972,"0hard/-2410774soft"
986,"0hard/-2408427soft"
1000,"0hard/-2407069soft"
1016,"0hard/-2406486soft"
1033,"0hard/-2406432soft"
1062,"0hard/-2405364soft"
1074,"0hard/-2404460soft"
1086,"0hard/-2404382soft"
1099,"0hard/-2404288soft"
1111,"0hard/-2403849soft"
1159,"0hard/-2402866soft"
1171,"0hard/-2400503soft"
1271,"0hard/-2399835soft"
1340,"0hard/-2399702soft"
1657,"0hard/-2398600soft"
1669,"0hard/-2398403soft"
1692,"0hard/-2397672soft"
1703,"0hard/-2397240soft"
1714,"0hard/-2396846soft"
1725,"0hard/-2396685soft"
2904,"0hard/-2396566soft"
2916,"0hard/-2396179soft"
2928,"0hard/-2395319soft"
2940,"0hard/-2393935soft"
2951,"0hard/-2393857soft"
2963,"0hard/-2391681soft"
2975,"0hard/-2391663soft"
2986,"0hard/-2391058soft"
2998,"0hard/-2390789soft"
3025,"0hard/-2390758soft"
3036,"0hard/-2390465soft"
3083,"0hard/-2390408soft"
3094,"0hard/-2390399soft"
3107,"0hard/-2390373soft"
3118,"0hard/-2389661soft"
3130,"0hard/-2389544soft"
3141,"0hard/-2389257soft"
3152,"0hard/-2389240soft"
3164,"0hard/-2389196soft"
3175,"0hard/-2389099soft"
3187,"0hard/-2388745soft"
3198,"0hard/-2387978soft"
3210,"0hard/-2387958soft"
3844,"0hard/-2385945soft"
3862,"0hard/-2385627soft"
3879,"0hard/-2385513soft"
3896,"0hard/-2385435soft"
3913,"0hard/-2385412soft"
3949,"0hard/-2384675soft"
3967,"0hard/-2384585soft"
4002,"0hard/-2384048soft"
4019,"0hard/-2383953soft"
4037,"0hard/-2383453soft"
4054,"0hard/-2382889soft"
4073,"0hard/-2382868soft"
4085,"0hard/-2382731soft"
4097,"0hard/-2382652soft"
4110,"0hard/-2382406soft"
4122,"0hard/-2382283soft"
4134,"0hard/-2382212soft"
4145,"0hard/-2382132soft"
4157,"0hard/-2381947soft"
15748,"0hard/-2381475soft"
15769,"0hard/-2381000soft"
15786,"0hard/-2380247soft"
15821,"0hard/-2380011soft"
15839,"0hard/-2379475soft"
15860,"0hard/-2378751soft"
15878,"0hard/-2378343soft"
15896,"0hard/-2378292soft"
15913,"0hard/-2378090soft"
15931,"0hard/-2377986soft"
15949,"0hard/-2377753soft"
15971,"0hard/-2377672soft"
15989,"0hard/-2377467soft"
16039,"0hard/-2377280soft"
16221,"0hard/-2371248soft"
16239,"0hard/-2370867soft"
16257,"0hard/-2370765soft"
16278,"0hard/-2370198soft"
16348,"0hard/-2370069soft"
16369,"0hard/-2369977soft"
16387,"0hard/-2369975soft"
16404,"0hard/-2369861soft"
16422,"0hard/-2369718soft"
16440,"0hard/-2369154soft"
16459,"0hard/-2369143soft"
16481,"0hard/-2368589soft"
16516,"0hard/-2368555soft"
16529,"0hard/-2368192soft"
16541,"0hard/-2367730soft"
25716,"0hard/-2367481soft"
25734,"0hard/-2367387soft"
25751,"0hard/-2366631soft"
25768,"0hard/-2365752soft"
25786,"0hard/-2358527soft"
25862,"0hard/-2358486soft"
25880,"0hard/-2358257soft"
25898,"0hard/-2356762soft"
25935,"0hard/-2356553soft"
25953,"0hard/-2356268soft"
25974,"0hard/-2356242soft"
25992,"0hard/-2355861soft"
26010,"0hard/-2355835soft"
