"timeMillisSpent","score"
639,"0.0hard/-3915737.5976007848560soft"
723,"0.0hard/-3910035.8281292125700soft"
725,"0.0hard/-3905141.0505540547100soft"
809,"0.0hard/-3900192.2234108788030soft"
814,"0.0hard/-3896608.1186259165730soft"
2470,"0.0hard/-3890920.7317114120528soft"
3268,"0.0hard/-3889694.9836605561793soft"
3335,"0.0hard/-3886809.0561303564843soft"
3480,"0.0hard/-3877985.3201546395133soft"
4987,"0.0hard/-3875333.5626561691092soft"
6110,"0.0hard/-3867363.7847489019884soft"
7355,"0.0hard/-3867138.6623849084734soft"
7396,"0.0hard/-3858454.8274463867334soft"
9283,"0.0hard/-3857717.9556165425116soft"
11832,"0.0hard/-3855145.8157336443695soft"
11903,"0.0hard/-3851803.4844814140395soft"
13769,"0.0hard/-3851027.6245275771478soft"
14516,"0.0hard/-3848980.1048137254018soft"
14567,"0.0hard/-3845705.0516074674075soft"
14568,"0.0hard/-3845115.3072548978315soft"
14611,"0.0hard/-3844685.9605530672532soft"
15560,"0.0hard/-3831697.6376823259126soft"
18645,"0.0hard/-3829167.2146873538216soft"
21395,"0.0hard/-3828494.9193716872481soft"
21549,"0.0hard/-3823365.4217631627275soft"
21746,"0.0hard/-3821664.5087821529108soft"
22590,"0.0hard/-3820361.2233539302364soft"
25792,"0.0hard/-3818295.8645094539709soft"
26107,"0.0hard/-3810853.0333150011081soft"
27921,"0.0hard/-3809820.3662063711919soft"
27922,"0.0hard/-3808444.0857668644739soft"
27922,"0.0hard/-3807370.1948566858849soft"
28291,"0.0hard/-3797016.8655706067806soft"
36458,"0.0hard/-3793509.4929473390579soft"
40735,"0.0hard/-3792279.6466326228714soft"
41239,"0.0hard/-3791136.4292694330773soft"
43725,"0.0hard/-3789631.7765998206621soft"
45173,"0.0hard/-3786971.1066725134692soft"
45411,"0.0hard/-3786100.9319255740862soft"
45985,"0.0hard/-3785319.7058476528972soft"
46974,"0.0hard/-3784976.5523206969202soft"
49043,"0.0hard/-3779962.6168508655906soft"
50366,"0.0hard/-3777903.1182286766432soft"
50960,"0.0hard/-3776194.3017706520222soft"
50964,"0.0hard/-3775215.6773635737342soft"
57029,"0.0hard/-3769905.3771660254149soft"
64864,"0.0hard/-3768848.5768759718963soft"
67544,"0.0hard/-3767347.4860904547109soft"
69436,"0.0hard/-3765783.8787335757719soft"
72394,"0.0hard/-3765700.9911096963939soft"
73666,"0.0hard/-3764516.4406171861669soft"
76085,"0.0hard/-3762245.0546217402572soft"
78211,"0.0hard/-3760479.3925373001162soft"
84376,"0.0hard/-3759933.5638298821592soft"
87143,"0.0hard/-3758569.1436682135554soft"
89815,"0.0hard/-3757339.3047191459309soft"
94021,"0.0hard/-3757049.0287243179664soft"
94266,"0.0hard/-3756551.8945367037132soft"
94898,"0.0hard/-3755083.8676251581676soft"
95234,"0.0hard/-3754622.2595780626672soft"
99245,"0.0hard/-3753717.6313357846029soft"
99294,"0.0hard/-3752931.8095200387389soft"
105100,"0.0hard/-3751849.9875284350492soft"
105964,"0.0hard/-3750551.5104863475929soft"
107395,"0.0hard/-3749383.4505728209429soft"
109326,"0.0hard/-3748383.3986258236522soft"
110249,"0.0hard/-3746612.5424851890902soft"
140422,"0.0hard/-3745855.2529015310802soft"
140467,"0.0hard/-3745573.2016479266722soft"
140487,"0.0hard/-3744622.5623484056882soft"
140505,"0.0hard/-3743876.0296754042322soft"
140559,"0.0hard/-3743424.3292893206942soft"
