"timeMillisSpent","score"
38561,"0.0hard/-12251500.833559149318582soft"
43790,"0.0hard/-12248994.658519643086682soft"
43791,"0.0hard/-12248477.285285741405882soft"
43792,"0.0hard/-12247250.749779024634862soft"
43793,"0.0hard/-12243874.325633533578262soft"
43799,"0.0hard/-12243355.901399706766202soft"
43813,"0.0hard/-12243116.499829459304232soft"
43817,"0.0hard/-12242430.276715060348032soft"
43818,"0.0hard/-12240642.048322306913732soft"
43822,"0.0hard/-12237653.958315481360332soft"
43994,"0.0hard/-12236319.219033901274752soft"
44046,"0.0hard/-12234923.520613618458262soft"
44066,"0.0hard/-12233041.482967671920072soft"
44091,"0.0hard/-12226796.119297846455852soft"
44123,"0.0hard/-12226436.454540636544202soft"
44162,"0.0hard/-12224914.164213442119442soft"
44165,"0.0hard/-12224038.309543377059562soft"
44198,"0.0hard/-12223677.268456460742582soft"
44268,"0.0hard/-12220925.042091020061050soft"
44279,"0.0hard/-12220380.415765443293050soft"
44387,"0.0hard/-12218363.493456412632760soft"
44466,"0.0hard/-12217213.736360988011520soft"
44486,"0.0hard/-12217069.674885323895890soft"
44487,"0.0hard/-12212870.138375459807490soft"
44674,"0.0hard/-12212622.742346581942740soft"
44679,"0.0hard/-12211827.377325932652740soft"
44681,"0.0hard/-12205353.084154982183740soft"
45064,"0.0hard/-12203697.294073125484592soft"
45065,"0.0hard/-12200715.555545915463892soft"
45130,"0.0hard/-12197969.673647108260342soft"
45133,"0.0hard/-12196706.018117552064542soft"
45169,"0.0hard/-12192321.553915432452322soft"
45250,"0.0hard/-12185800.695665156991292soft"
45324,"0.0hard/-12185063.272502684373860soft"
45388,"0.0hard/-12182149.696870879819900soft"
45389,"0.0hard/-12180497.011359498904700soft"
45447,"0.0hard/-12178286.101456821579150soft"
45471,"0.0hard/-12175860.467464789483650soft"
45472,"0.0hard/-12173445.595176502038650soft"
45514,"0.0hard/-12168505.571298389272880soft"
45528,"0.0hard/-12165576.645880613652090soft"
45567,"0.0hard/-12163568.914286117044860soft"
45637,"0.0hard/-12163529.274264390768970soft"
45672,"0.0hard/-12162408.992185297987320soft"
45673,"0.0hard/-12162102.389039856622920soft"
45674,"0.0hard/-12161052.662723822593420soft"
45675,"0.0hard/-12160261.724777671945020soft"
45716,"0.0hard/-12155751.336797379221830soft"
45745,"0.0hard/-12150573.790280945163920soft"
45757,"0.0hard/-12149694.817949037319070soft"
45878,"0.0hard/-12147892.128515527097730soft"
45900,"0.0hard/-12147012.046474034845740soft"
45927,"0.0hard/-12145866.740406792193780soft"
46024,"0.0hard/-12138688.955841695015810soft"
46130,"0.0hard/-12136548.041030823674210soft"
46195,"0.0hard/-12135778.675434686791750soft"
46207,"0.0hard/-12134672.522840636286050soft"
46281,"0.0hard/-12129911.989932286892890soft"
46336,"0.0hard/-12129326.998735734740330soft"
46338,"0.0hard/-12125213.353680990339230soft"
46430,"0.0hard/-12123547.469603454551090soft"
46433,"0.0hard/-12123185.205148858796090soft"
46486,"0.0hard/-12122957.633558582487460soft"
46487,"0.0hard/-12122911.936073322366620soft"
46488,"0.0hard/-12122820.018634700628620soft"
46543,"0.0hard/-12121144.601334464747800soft"
46545,"0.0hard/-12120290.312388642606900soft"
46571,"0.0hard/-12117519.627705241838400soft"
46625,"0.0hard/-12113163.753429787899830soft"
46763,"0.0hard/-12108297.081898396041670soft"
46764,"0.0hard/-12107846.716242214532470soft"
46765,"0.0hard/-12106260.003330220779470soft"
46780,"0.0hard/-12104277.448664546641180soft"
46819,"0.0hard/-12103666.281731755047220soft"
