"timeMillisSpent","score"
1160,"0.0hard/-418418735.954787732789soft"
1175,"0.0hard/-418121494.109843711739soft"
1176,"0.0hard/-418121426.349405188589soft"
1177,"0.0hard/-418121416.991240407759soft"
1178,"0.0hard/-418121331.512226240749soft"
1178,"0.0hard/-418120721.192643875679soft"
1179,"0.0hard/-418101964.458448818719soft"
1180,"0.0hard/-417880373.469483421099soft"
1181,"0.0hard/-417879141.582138939399soft"
1182,"0.0hard/-417878640.577669877939soft"
1182,"0.0hard/-417648461.059248325909soft"
1183,"0.0hard/-417602157.769168599499soft"
1184,"0.0hard/-417307364.599910383699soft"
1198,"0.0hard/-417262308.133002560169soft"
1199,"0.0hard/-417219716.946593845919soft"
1199,"0.0hard/-416989536.366421550559soft"
1200,"0.0hard/-416989476.786293702839soft"
1201,"0.0hard/-416989220.934109116939soft"
1202,"0.0hard/-416916695.895930473279soft"
1203,"0.0hard/-416915792.007986836329soft"
1205,"0.0hard/-416913471.645364073399soft"
1206,"0.0hard/-416741962.627643496969soft"
1208,"0.0hard/-416727987.576269849369soft"
1208,"0.0hard/-416726794.487551444979soft"
1209,"0.0hard/-416652239.796023185449soft"
1210,"0.0hard/-416651914.367102458509soft"
1211,"0.0hard/-416651550.863298688109soft"
1211,"0.0hard/-416605692.269146412369soft"
1212,"0.0hard/-416537817.345044517799soft"
1213,"0.0hard/-416537648.001067282529soft"
1214,"0.0hard/-416536650.258703939679soft"
1214,"0.0hard/-416536192.414684199599soft"
1215,"0.0hard/-416202554.131732696999soft"
1216,"0.0hard/-415906240.809592065139soft"
1217,"0.0hard/-415572724.329239520059soft"
1218,"0.0hard/-415572724.312881642759soft"
1219,"0.0hard/-415471500.924955574649soft"
1220,"0.0hard/-415467605.688589557099soft"
1221,"0.0hard/-415463059.496815085599soft"
1222,"0.0hard/-415445505.820190382599soft"
1222,"0.0hard/-415422942.663735263869soft"
1223,"0.0hard/-415413874.559800706869soft"
1224,"0.0hard/-415413518.477954660269soft"
1225,"0.0hard/-415404984.259369289329soft"
1225,"0.0hard/-415404557.282475428389soft"
1226,"0.0hard/-415404528.570105815539soft"
1227,"0.0hard/-415402611.661621268969soft"
1227,"0.0hard/-415402396.030358196089soft"
1228,"0.0hard/-415400738.610330146889soft"
1229,"0.0hard/-415400738.574854928889soft"
1229,"0.0hard/-415396714.240947202919soft"
1230,"0.0hard/-415396532.392174161509soft"
1230,"0.0hard/-415392642.681659545819soft"
1246,"0.0hard/-415055541.590681994729soft"
1247,"0.0hard/-415047947.970487888779soft"
1248,"0.0hard/-415045031.507719524719soft"
1249,"0.0hard/-415042972.927438840369soft"
1250,"0.0hard/-415042356.727906408579soft"
1253,"0.0hard/-414977797.448677365179soft"
1255,"0.0hard/-414948254.724245893649soft"
1258,"0.0hard/-414747518.689742830839soft"
1265,"0.0hard/-414721931.176357551819soft"
1266,"0.0hard/-414721812.922872393879soft"
1308,"0.0hard/-414718309.885262490839soft"
1310,"0.0hard/-414718148.837430686029soft"
1311,"0.0hard/-414716684.247388035529soft"
1313,"0.0hard/-414716503.858150679629soft"
1317,"0.0hard/-414648513.779702362709soft"
1321,"0.0hard/-414644103.026900491799soft"
1323,"0.0hard/-414643324.994139792269soft"
1325,"0.0hard/-414642841.285673376819soft"
1332,"0.0hard/-414639086.054653260289soft"
1339,"0.0hard/-414638803.228038606729soft"
1340,"0.0hard/-414638410.952792302859soft"
1341,"0.0hard/-414638102.629083434359soft"
1342,"0.0hard/-414628838.018380740359soft"
1343,"0.0hard/-414540457.516752617059soft"
1345,"0.0hard/-414540388.401305965419soft"
1349,"0.0hard/-414352841.012506204449soft"
