"timeMillisSpent","score"
23098,"0.0hard/-109284137.5201877655259914soft"
23120,"0.0hard/-109281727.4081236168434914soft"
23136,"0.0hard/-109281127.8028229366664914soft"
23138,"0.0hard/-109251887.8396727979174914soft"
23139,"0.0hard/-109231578.0879080814164914soft"
23142,"0.0hard/-109213409.9648186727364914soft"
23143,"0.0hard/-109212081.2949418468804914soft"
23145,"0.0hard/-109205196.2025421239704914soft"
23148,"0.0hard/-109190500.5327342288294914soft"
23149,"0.0hard/-109151420.0331717966654914soft"
23152,"0.0hard/-109149641.3500446211044914soft"
23154,"0.0hard/-109146862.9896163976074914soft"
23157,"0.0hard/-109134120.9054134811594914soft"
23160,"0.0hard/-109120612.5722052474944914soft"
23162,"0.0hard/-109118074.7948775240744914soft"
23165,"0.0hard/-109118074.2477037446650574soft"
23169,"0.0hard/-109107933.0218389719750574soft"
23172,"0.0hard/-109091242.7668339496580574soft"
23175,"0.0hard/-109065881.6951994113340574soft"
23177,"0.0hard/-109057559.6786062949640574soft"
23179,"0.0hard/-109041781.1107858884180574soft"
23181,"0.0hard/-109028717.0540582105720574soft"
23183,"0.0hard/-109025447.6144072237890574soft"
23184,"0.0hard/-109021405.2026074391170574soft"
23187,"0.0hard/-109021135.7128452185170574soft"
23189,"0.0hard/-109009822.5184408909586574soft"
23191,"0.0hard/-109009820.4019809147387674soft"
23193,"0.0hard/-109008445.5506408278787674soft"
23195,"0.0hard/-109005778.3904055981757674soft"
23199,"0.0hard/-109001578.2987377288057674soft"
23201,"0.0hard/-108996825.2923463070917674soft"
23206,"0.0hard/-108996234.3688941704327674soft"
23208,"0.0hard/-108986063.5388546816467674soft"
23209,"0.0hard/-108979708.7771179876097674soft"
23211,"0.0hard/-108979707.1028852441460384soft"
23215,"0.0hard/-108977059.9015312680170384soft"
23216,"0.0hard/-108968628.5265821390370384soft"
23218,"0.0hard/-108963695.9924714465990384soft"
23236,"0.0hard/-108956245.2705597781980384soft"
23239,"0.0hard/-108949308.4793033484350384soft"
23240,"0.0hard/-108945972.0917503920720384soft"
23241,"0.0hard/-108875005.4078666173925384soft"
23243,"0.0hard/-108874724.9623442412515384soft"
23273,"0.0hard/-108873556.1412466387145384soft"
23275,"0.0hard/-108867630.9255796801845384soft"
23278,"0.0hard/-108867399.7830719709925384soft"
23286,"0.0hard/-108860451.9762955094035384soft"
23288,"0.0hard/-108844420.9373510215565384soft"
23292,"0.0hard/-108834507.2708110215595384soft"
23294,"0.0hard/-108819019.6058810867505384soft"
23301,"0.0hard/-108816983.8918681437975384soft"
23302,"0.0hard/-108783076.1596696165815384soft"
23304,"0.0hard/-108744158.1524106821855384soft"
23307,"0.0hard/-108669654.8753592002855384soft"
23310,"0.0hard/-108637487.5659141312775384soft"
23314,"0.0hard/-108625046.1287954266975384soft"
23317,"0.0hard/-108620641.5374770222935384soft"
23325,"0.0hard/-108620398.5076506826585384soft"
23326,"0.0hard/-108619954.5990019502645384soft"
23334,"0.0hard/-108604685.1893797134455384soft"
23337,"0.0hard/-108595959.1924141330125384soft"
23339,"0.0hard/-108592992.7959238905425384soft"
23348,"0.0hard/-108568074.0332305605485384soft"
23361,"0.0hard/-108566361.4317127460695384soft"
23366,"0.0hard/-108551576.4084975168465384soft"
23370,"0.0hard/-108517965.6333778042835384soft"
23376,"0.0hard/-108517578.6096155670895384soft"
23377,"0.0hard/-108517270.4432265678425384soft"
23379,"0.0hard/-108506418.7575155201485384soft"
23382,"0.0hard/-108501209.1833677507265384soft"
23387,"0.0hard/-108487257.8615557327575384soft"
23391,"0.0hard/-108481881.4967095773475384soft"
23394,"0.0hard/-108443943.7474003658305384soft"
23400,"0.0hard/-108443608.1490427521505384soft"
23402,"0.0hard/-108402133.8894012943605384soft"
23405,"0.0hard/-108382226.2889070313105384soft"
23406,"0.0hard/-108374963.5596883012205384soft"
23424,"0.0hard/-108374301.7262431078845384soft"
23445,"0.0hard/-108367814.7255633757225384soft"
23448,"0.0hard/-108353958.1373356820075384soft"
23449,"0.0hard/-108344765.7738916614075384soft"
23452,"0.0hard/-108344078.0856469050975384soft"
23453,"0.0hard/-108305496.5367383466255384soft"
23455,"0.0hard/-108304278.7396122992155384soft"
23456,"0.0hard/-108299512.4357322304245384soft"
23458,"0.0hard/-108280675.9942282222325384soft"
23460,"0.0hard/-108273556.0755422449345384soft"
23462,"0.0hard/-108256748.7334865205495384soft"
