"timeMillisSpent","score"
1985,"0.0hard/-46464438.185760573996200soft"
2057,"0.0hard/-46408013.5687959818342soft"
2099,"0.0hard/-46351071.0251176699782soft"
2136,"0.0hard/-46289388.4666589598932soft"
2204,"0.0hard/-46197675.8502632771242soft"
2233,"0.0hard/-46093813.6635768606722soft"
2262,"0.0hard/-46013429.1088714198322soft"
2291,"0.0hard/-45956334.7061378979762soft"
2319,"0.0hard/-45856151.4007092432962soft"
2346,"0.0hard/-45820572.3588677039262soft"
2374,"0.0hard/-45731598.6737218831282soft"
2405,"0.0hard/-45646699.3760050161062soft"
2433,"0.0hard/-45578888.7520589627892soft"
2462,"0.0hard/-45527560.0304630513982soft"
2489,"0.0hard/-45478901.2270622510422soft"
2514,"0.0hard/-45423801.9506355297382soft"
2538,"0.0hard/-45388506.0867817165542soft"
2562,"0.0hard/-45334448.5624420905842soft"
2586,"0.0hard/-45249259.7971873811372soft"
2610,"0.0hard/-45145721.3557298129982soft"
2636,"0.0hard/-45083594.1726329653822soft"
2684,"0.0hard/-45021923.2500413851312soft"
2704,"0.0hard/-44921894.9576379453112soft"
2735,"0.0hard/-44822356.6290100379062soft"
2753,"0.0hard/-44763359.8140816704192soft"
2771,"0.0hard/-44714506.5670243475997soft"
2789,"0.0hard/-44653864.0981837197077soft"
2807,"0.0hard/-44623959.0265260083257soft"
2824,"0.0hard/-44571538.4245475330257soft"
2843,"0.0hard/-44518606.8176763497157soft"
2860,"0.0hard/-44435129.3218163288887soft"
2878,"0.0hard/-44322267.0230249673707soft"
2896,"0.0hard/-44262727.3671273051422soft"
2932,"0.0hard/-44222699.4557780420122soft"
2951,"0.0hard/-44188483.6146170774852soft"
2970,"0.0hard/-44133716.7866789199882soft"
2988,"0.0hard/-44074089.2454826598392soft"
3005,"0.0hard/-44011490.9061304600892soft"
3024,"0.0hard/-43954580.1519295537592soft"
3056,"0.0hard/-43906377.3911256537492soft"
3075,"0.0hard/-43838789.1911115173152soft"
3095,"0.0hard/-43759759.6368635129982soft"
3115,"0.0hard/-43691313.2694351028062soft"
3133,"0.0hard/-43642260.4710653228522soft"
3151,"0.0hard/-43528572.2695917058322soft"
3168,"0.0hard/-43481739.4595059085142soft"
3185,"0.0hard/-43411782.1719329341712soft"
3201,"0.0hard/-43360784.2304305013802soft"
3217,"0.0hard/-43288727.2579385124542soft"
3232,"0.0hard/-43235910.3895181740462soft"
3247,"0.0hard/-43146953.2995735306782soft"
3261,"0.0hard/-43062933.8311249981762soft"
3277,"0.0hard/-42960527.3968204379142soft"
3291,"0.0hard/-42926099.7075746271842soft"
3305,"0.0hard/-42846794.0890138643792soft"
3318,"0.0hard/-42768850.2957428132992soft"
3331,"0.0hard/-42713116.1354900343742soft"
3372,"0.0hard/-42665294.2541050164309soft"
3390,"0.0hard/-42600073.2360455686289soft"
3409,"0.0hard/-42562798.5438699849349soft"
3428,"0.0hard/-42514711.3473279451149soft"
3446,"0.0hard/-42440602.4208619426049soft"
3465,"0.0hard/-42408884.0518405617089soft"
3482,"0.0hard/-42358576.8798932467924soft"
3500,"0.0hard/-42318399.8592857849644soft"
3518,"0.0hard/-42228698.8956314827814soft"
3537,"0.0hard/-42180004.2478210085414soft"
3555,"0.0hard/-42141981.7320727755714soft"
3573,"0.0hard/-42090572.2757726890964soft"
3592,"0.0hard/-42044979.1184947023614soft"
3610,"0.0hard/-41968803.4704063342754soft"
3628,"0.0hard/-41918429.8904963642434soft"
3646,"0.0hard/-41870383.8522303624494soft"
3664,"0.0hard/-41838669.2836730085994soft"
3683,"0.0hard/-41793334.9460678076234soft"
3701,"0.0hard/-41740580.6080267213754soft"
3720,"0.0hard/-41701722.2756078049814soft"
3737,"0.0hard/-41655673.8638164001414soft"
3756,"0.0hard/-41620937.9611530879124soft"
3773,"0.0hard/-41583075.1524487948924soft"
3789,"0.0hard/-41522634.7302893037274soft"
3803,"0.0hard/-41484850.1506697383754soft"
3817,"0.0hard/-41456081.0131576153314soft"
3832,"0.0hard/-41411422.9982873054004soft"
3847,"0.0hard/-41351423.5643330339894soft"
3863,"0.0hard/-41288799.6407993196554soft"
3878,"0.0hard/-41233360.415676951157400soft"
3895,"0.0hard/-41201180.050361223867400soft"
3914,"0.0hard/-41154265.048334035017400soft"
3929,"0.0hard/-41115387.386993719007400soft"
3944,"0.0hard/-41056899.171433903824900soft"
3960,"0.0hard/-41020263.469462156712900soft"
4002,"0.0hard/-40990166.275769339765900soft"
4016,"0.0hard/-40954950.328033415917900soft"
4030,"0.0hard/-40915660.596532330285900soft"
4044,"0.0hard/-40882761.041721375565900soft"
4058,"0.0hard/-40849098.625892630207900soft"
4072,"0.0hard/-40803989.111487157836900soft"
4086,"0.0hard/-40742084.045561912721900soft"
4101,"0.0hard/-40694991.934151441468900soft"
4116,"0.0hard/-40661040.966705604991900soft"
4131,"0.0hard/-40632075.816652821480900soft"
