"timeMillisSpent","score"
2321,"0hard/-39788783soft"
2322,"0hard/-39766342soft"
2323,"0hard/-39755872soft"
2324,"0hard/-39734349soft"
2324,"0hard/-39724858soft"
2324,"0hard/-39708922soft"
2325,"0hard/-39690901soft"
2326,"0hard/-39688818soft"
2326,"0hard/-39637765soft"
2327,"0hard/-39617264soft"
2327,"0hard/-39607954soft"
2328,"0hard/-39603187soft"
2329,"0hard/-39537538soft"
2329,"0hard/-39518849soft"
2330,"0hard/-39484138soft"
2330,"0hard/-39483282soft"
2331,"0hard/-39472575soft"
2331,"0hard/-39451217soft"
2332,"0hard/-39450942soft"
2333,"0hard/-39447886soft"
2333,"0hard/-39432035soft"
2334,"0hard/-39409501soft"
2334,"0hard/-39387664soft"
2335,"0hard/-39368381soft"
2335,"0hard/-39367116soft"
2336,"0hard/-39360524soft"
2337,"0hard/-39342803soft"
2338,"0hard/-39341582soft"
2338,"0hard/-39326843soft"
2339,"0hard/-39283814soft"
2340,"0hard/-39262552soft"
2340,"0hard/-39262366soft"
2341,"0hard/-39253146soft"
2341,"0hard/-39223333soft"
2342,"0hard/-39222995soft"
2343,"0hard/-39219206soft"
2344,"0hard/-39215194soft"
2345,"0hard/-39214974soft"
2346,"0hard/-39214570soft"
2346,"0hard/-39207750soft"
2347,"0hard/-39198647soft"
2347,"0hard/-39198223soft"
2348,"0hard/-39184506soft"
2349,"0hard/-39182085soft"
2350,"0hard/-39166636soft"
2350,"0hard/-39158905soft"
2351,"0hard/-39157497soft"
2352,"0hard/-39131067soft"
2353,"0hard/-39129052soft"
2354,"0hard/-39128575soft"
2354,"0hard/-39110177soft"
2355,"0hard/-39108948soft"
2355,"0hard/-39104822soft"
2356,"0hard/-39102805soft"
2357,"0hard/-39100913soft"
2358,"0hard/-39075970soft"
2358,"0hard/-39075207soft"
2359,"0hard/-39058712soft"
2359,"0hard/-39049303soft"
2360,"0hard/-39048158soft"
2361,"0hard/-39046964soft"
2361,"0hard/-39044669soft"
2364,"0hard/-39041449soft"
2365,"0hard/-39015567soft"
2365,"0hard/-38995553soft"
2366,"0hard/-38991448soft"
2367,"0hard/-38973509soft"
2368,"0hard/-38953921soft"
2369,"0hard/-38949692soft"
2369,"0hard/-38946182soft"
2370,"0hard/-38916471soft"
2371,"0hard/-38888698soft"
2371,"0hard/-38886716soft"
2372,"0hard/-38885799soft"
2372,"0hard/-38883999soft"
2373,"0hard/-38849037soft"
2374,"0hard/-38844251soft"
2374,"0hard/-38835590soft"
2375,"0hard/-38835004soft"
2376,"0hard/-38833679soft"
2376,"0hard/-38833099soft"
2377,"0hard/-38829962soft"
2377,"0hard/-38828656soft"
2378,"0hard/-38826223soft"
2378,"0hard/-38825420soft"
2388,"0hard/-38819045soft"
2389,"0hard/-38818477soft"
2390,"0hard/-38816802soft"
2390,"0hard/-38809293soft"
2391,"0hard/-38771841soft"
2392,"0hard/-38770795soft"
2392,"0hard/-38769558soft"
2393,"0hard/-38757215soft"
2395,"0hard/-38755832soft"
2395,"0hard/-38752053soft"
2396,"0hard/-38750766soft"
2397,"0hard/-38743875soft"
2399,"0hard/-38743331soft"
2400,"0hard/-38730288soft"
2401,"0hard/-38719003soft"
2401,"0hard/-38716076soft"
2402,"0hard/-38706606soft"
2402,"0hard/-38706377soft"
2403,"0hard/-38704646soft"
2404,"0hard/-38699701soft"
2405,"0hard/-38699420soft"
2406,"0hard/-38699067soft"
2407,"0hard/-38669389soft"
2408,"0hard/-38669264soft"
2408,"0hard/-38668286soft"
2409,"0hard/-38666849soft"
2410,"0hard/-38665022soft"
