"timeMillisSpent","score"
10685,"0.0hard/-12035191.38247874503466soft"
10752,"0.0hard/-12033522.14593712391786soft"
10771,"0.0hard/-12032469.02053855738216soft"
10776,"0.0hard/-12029228.79495667992016soft"
10993,"0.0hard/-12029186.03001322544516soft"
10995,"0.0hard/-12027083.84833849064216soft"
11042,"0.0hard/-12025305.30843789339806soft"
11170,"0.0hard/-12025093.29847524305506soft"
11250,"0.0hard/-12017881.67621403186596soft"
12062,"0.0hard/-12013682.55038707009266soft"
16120,"0.0hard/-12012524.01786552156814soft"
17616,"0.0hard/-12010951.20848935934304soft"
22162,"0.0hard/-12007929.61811234966052soft"
24934,"0.0hard/-12005120.85998626080372soft"
27377,"0.0hard/-12003612.29813438412832soft"
31662,"0.0hard/-11994221.53039779645789soft"
36678,"0.0hard/-11991882.27548661335987soft"
43530,"0.0hard/-11990721.74125925279285soft"
43567,"0.0hard/-11986429.20432802729285soft"
50808,"0.0hard/-11985606.76216522676815soft"
53120,"0.0hard/-11983599.71833807627945soft"
57808,"0.0hard/-11981939.23240845057630soft"
57809,"0.0hard/-11975876.07462109762380soft"
66063,"0.0hard/-11974807.05364337338686soft"
70033,"0.0hard/-11969275.05934172213038soft"
76245,"0.0hard/-11968370.81433086130010soft"
80148,"0.0hard/-11956216.04072793690130soft"
93564,"0.0hard/-11951442.94424787051025soft"
108157,"0.0hard/-11951391.32039088240303soft"
113516,"0.0hard/-11950053.03978239170871soft"
115945,"0.0hard/-11948029.20767708296256soft"
115970,"0.0hard/-11947364.34653970755586soft"
115972,"0.0hard/-11944898.15287246467286soft"
120730,"0.0hard/-11944294.35004507123248soft"
120732,"0.0hard/-11939095.38298270806868soft"
132024,"0.0hard/-11939082.88655094641052soft"
132033,"0.0hard/-11936435.06727924744922soft"
133098,"0.0hard/-11932423.08253139057302soft"
133459,"0.0hard/-11929981.79673525614978soft"
135980,"0.0hard/-11928890.86142213788042soft"
138342,"0.0hard/-11928124.63751980256366soft"
140483,"0.0hard/-11926782.94553911858477soft"
146308,"0.0hard/-11924504.24530490468449soft"
149940,"0.0hard/-11923582.45280489864047soft"
150238,"0.0hard/-11919478.45178268006987soft"
163990,"0.0hard/-11915114.41473892755347soft"
166040,"0.0hard/-11913814.03031725248727soft"
169747,"0.0hard/-11902663.46051878923147soft"
