"timeMillisSpent","score"
57,"0.0hard/-21838763.990940098792soft"
60,"0hard/-21838603.160960556852soft"
60,"0hard/-21838566.702538847202soft"
60,"0.0hard/-21838560.510619409082soft"
60,"0.0hard/-21838468.477862689022soft"
60,"0.0hard/-21837638.707054017492soft"
61,"0.0hard/-21837614.021754732942soft"
62,"0.0hard/-21836443.208263041022soft"
62,"0.0hard/-21836432.139023529282soft"
63,"0.0hard/-21836430.755083110182soft"
63,"0.0hard/-21834793.993374879832soft"
63,"0.0hard/-21834751.741080048926soft"
63,"0.0hard/-21834491.219199437236soft"
64,"0.0hard/-21834346.657983352175soft"
64,"0.0hard/-21834311.430676322565soft"
65,"0.0hard/-21832927.816485099029soft"
66,"0.0hard/-21832856.565943469044soft"
66,"0.0hard/-21831081.654379897074soft"
67,"0.0hard/-21830647.062936091154soft"
67,"0.0hard/-21830574.812885311194soft"
67,"0.0hard/-21830429.346747350529soft"
67,"0.0hard/-21830023.983049183950soft"
68,"0.0hard/-21830018.877970834900soft"
68,"0.0hard/-21820224.851595339026soft"
68,"0.0hard/-21819695.723403634916soft"
79,"0.0hard/-21816362.168354542840soft"
79,"0.0hard/-21815946.005793401444soft"
81,"0.0hard/-21815555.206136354499soft"
82,"0.0hard/-21814377.828750410159soft"
82,"0.0hard/-21814027.756487087769soft"
83,"0.0hard/-21813074.406006601979soft"
84,"0.0hard/-21813029.043174586269soft"
84,"0.0hard/-21809773.244651086789soft"
84,"0.0hard/-21809772.906847249389soft"
86,"0.0hard/-21809681.485333256609soft"
87,"0.0hard/-21809681.468064224529soft"
88,"0.0hard/-21809678.510544023609soft"
89,"0.0hard/-21809677.931395158359soft"
89,"0.0hard/-21809671.186410513249soft"
90,"0.0hard/-21809519.704351834864soft"
92,"0.0hard/-21809382.544420951024soft"
93,"0.0hard/-21802828.338748982814soft"
93,"0.0hard/-21758728.282854990304soft"
94,"0.0hard/-21758301.596528322094soft"
94,"0.0hard/-21758160.208694385814soft"
95,"0.0hard/-21744374.508754485884soft"
95,"0.0hard/-21744298.935387701024soft"
95,"0.0hard/-21664101.919282361144soft"
96,"0.0hard/-21664047.912020300184soft"
96,"0.0hard/-21662798.675264941394soft"
96,"0.0hard/-21662775.572066265224soft"
96,"0.0hard/-21662711.012444847354soft"
97,"0.0hard/-21662666.666400710644soft"
97,"0.0hard/-21662492.703624416449soft"
97,"0.0hard/-21662491.157877934369soft"
98,"0.0hard/-21662485.029213781179soft"
98,"0.0hard/-21662483.690366171269soft"
99,"0.0hard/-21662469.872069079219soft"
99,"0.0hard/-21662361.754662131369soft"
99,"0.0hard/-21662305.602222067684soft"
99,"0.0hard/-21661262.304482606848soft"
100,"0.0hard/-21661214.465803571218soft"
100,"0.0hard/-21661212.620670441038soft"
100,"0.0hard/-21661102.322976809193soft"
100,"0.0hard/-21661100.147968225303soft"
100,"0.0hard/-21661092.767368748933soft"
101,"0.0hard/-21657126.558746718903soft"
101,"0.0hard/-21652620.301163977699soft"
104,"0.0hard/-21650947.034257374309soft"
105,"0.0hard/-21650944.045265273939soft"
106,"0.0hard/-21650942.801936069439soft"
106,"0.0hard/-21647281.958485368819soft"
107,"0.0hard/-21646731.711084090955soft"
107,"0.0hard/-21646720.823258605815soft"
107,"0.0hard/-21645515.276533087025soft"
111,"0.0hard/-21645501.842976189935soft"
112,"0.0hard/-21644193.090809642115soft"
113,"0.0hard/-21644158.940326531735soft"
113,"0.0hard/-21643711.838971078605soft"
114,"0.0hard/-21643576.422841592124soft"
114,"0.0hard/-21643553.100538957804soft"
114,"0.0hard/-21643552.118046874864soft"
117,"0.0hard/-21643545.856693894344soft"
117,"0.0hard/-21637393.535239353854soft"
118,"0.0hard/-21637383.538005740304soft"
118,"0.0hard/-21637147.592559894534soft"
118,"0.0hard/-21637112.764818625424soft"
118,"0.0hard/-21637091.627054664944soft"
118,"0.0hard/-21584406.049419062654soft"
119,"0.0hard/-21584095.061797700530soft"
119,"0.0hard/-21581808.955966587870soft"
119,"0.0hard/-21581782.194572579880soft"
120,"0.0hard/-21581697.426202205730soft"
120,"0.0hard/-21581675.110039799880soft"
121,"0.0hard/-21581670.808925304850soft"
122,"0.0hard/-21581438.578237887560soft"
122,"0.0hard/-21566495.878467124790soft"
123,"0.0hard/-21566277.674183546050soft"
123,"0.0hard/-21566262.068897014850soft"
124,"0.0hard/-21565003.245724048976soft"
124,"0.0hard/-21564989.861408852006soft"
124,"0.0hard/-21563886.558242015111soft"
125,"0.0hard/-21563623.782077753226soft"
128,"0.0hard/-21483536.909040723026soft"
128,"0.0hard/-21483493.731428079756soft"
129,"0.0hard/-21482856.541362236990soft"
129,"0.0hard/-21482728.628117148790soft"
129,"0.0hard/-21482727.620488553638soft"
130,"0.0hard/-21482725.405273140502soft"
130,"0.0hard/-21477805.200344671038soft"
130,"0.0hard/-21477737.395734303478soft"
131,"0.0hard/-21477411.263244310688soft"
