"timeMillisSpent","score"
1196,"0.0hard/-7783349.475981271647080soft"
1204,"0.0hard/-7781548.18097601042908soft"
1206,"0.0hard/-7775685.80212978850908soft"
1211,"0.0hard/-7763162.40711755881498soft"
1371,"0.0hard/-7761393.945863907238680soft"
1404,"0.0hard/-7759504.135764951138980soft"
1646,"0.0hard/-7756369.065110457898980soft"
1840,"0.0hard/-7751428.116846310356180soft"
1841,"0.0hard/-7741036.677683036084180soft"
2631,"0.0hard/-7740330.107734447713450soft"
2723,"0.0hard/-7734422.785394558722100soft"
3120,"0.0hard/-7726538.615324065132550soft"
3377,"0.0hard/-7719139.160286750499450soft"
3654,"0.0hard/-7709617.118214343232650soft"
4731,"0.0hard/-7695363.617713755716160soft"
5779,"0.0hard/-7684952.841559445595656soft"
5784,"0.0hard/-7683285.677226220138356soft"
6202,"0.0hard/-7682996.509990556306726soft"
6408,"0.0hard/-7680904.875588119640376soft"
6575,"0.0hard/-7677000.558078171548976soft"
6575,"0.0hard/-7673411.595209923599676soft"
7112,"0.0hard/-7672233.998965813514756soft"
7154,"0.0hard/-7671706.728422266670856soft"
7154,"0.0hard/-7669518.626864120656856soft"
7250,"0.0hard/-7662608.732879147000256soft"
7250,"0.0hard/-7660236.188750080141756soft"
7817,"0.0hard/-7652345.641892887897956soft"
8481,"0.0hard/-7650954.005359777069526soft"
8481,"0.0hard/-7649505.285494917070526soft"
8481,"0.0hard/-7646590.163409756942526soft"
8759,"0.0hard/-7646248.452960497930196soft"
8761,"0.0hard/-7641588.869161919192196soft"
9103,"0.0hard/-7637170.769533294521806soft"
9301,"0.0hard/-7635857.494631962923430soft"
9628,"0.0hard/-7632785.505065599465206soft"
9629,"0.0hard/-7629864.555278970956206soft"
9639,"0.0hard/-7628007.795052357734306soft"
9886,"0.0hard/-7625993.013581624841730soft"
10015,"0.0hard/-7625965.761750335797580soft"
10439,"0.0hard/-7622856.777283607844656soft"
10501,"0.0hard/-7617590.898378523667656soft"
11007,"0.0hard/-7610580.907383275498856soft"
11261,"0.0hard/-7608059.999168850239476soft"
11450,"0.0hard/-7603468.622141944108226soft"
11532,"0.0hard/-7593114.440358324484726soft"
12117,"0.0hard/-7592655.954917371398226soft"
12117,"0.0hard/-7590712.321529828382226soft"
12652,"0.0hard/-7590465.010530699857050soft"
12655,"0.0hard/-7589492.383841986437050soft"
12656,"0.0hard/-7584515.428813369886250soft"
12656,"0.0hard/-7584396.563716073467250soft"
12916,"0.0hard/-7583614.940785848431150soft"
12918,"0.0hard/-7574136.072997391865150soft"
13631,"0.0hard/-7570287.282781426670950soft"
14042,"0.0hard/-7569579.177963033513250soft"
14043,"0.0hard/-7568988.876056729752250soft"
14044,"0.0hard/-7566453.884783084529250soft"
14294,"0.0hard/-7560938.218004956001626soft"
14621,"0.0hard/-7560104.696483663996326soft"
14621,"0.0hard/-7554802.180384488789326soft"
15343,"0.0hard/-7550115.664711233927826soft"
15415,"0.0hard/-7542557.237057764993826soft"
15669,"0.0hard/-7541315.171121557354026soft"
15670,"0.0hard/-7529212.347657496695026soft"
17459,"0.0hard/-7528671.491350568670000soft"
17462,"0.0hard/-7525189.906854623259900soft"
17463,"0.0hard/-7516482.351966241455900soft"
17463,"0.0hard/-7516337.103050185566400soft"
18014,"0.0hard/-7515936.351071672005670soft"
18031,"0.0hard/-7512228.352150045546670soft"
18326,"0.0hard/-7506189.474150726254100soft"
18674,"0.0hard/-7500314.358028083058900soft"
19417,"0.0hard/-7495528.066151226593370soft"
19424,"0.0hard/-7493148.266411904740870soft"
19431,"0.0hard/-7492556.918268124641870soft"
19755,"0.0hard/-7490446.013416012939620soft"
19755,"0.0hard/-7483581.394789191454620soft"
19756,"0.0hard/-7480011.998236451562620soft"
20089,"0.0hard/-7478252.627924243645350soft"
20372,"0.0hard/-7473933.866887978343596soft"
21266,"0.0hard/-7462718.771068287517450soft"
21268,"0.0hard/-7458253.549122632698850soft"
21433,"0.0hard/-7455272.020797483089926soft"
22463,"0.0hard/-7445714.848676563830930soft"
23415,"0.0hard/-7444445.936866818105966soft"
23709,"0.0hard/-7440033.328659103969466soft"
23987,"0.0hard/-7436242.957688805372216soft"
24042,"0.0hard/-7434332.738064739319116soft"
24628,"0.0hard/-7431908.651147128496656soft"
24674,"0.0hard/-7427159.492657361250756soft"
25225,"0.0hard/-7423042.585289322232926soft"
25230,"0.0hard/-7417650.010274024547626soft"
26469,"0.0hard/-7415914.739047859274666soft"
26841,"0.0hard/-7415111.427198671703340soft"
26842,"0.0hard/-7413758.514300676099340soft"
26842,"0.0hard/-7413498.804674123128340soft"
26856,"0.0hard/-7403579.780695741242140soft"
27532,"0.0hard/-7397363.460140576457820soft"
27815,"0.0hard/-7389966.510614522112620soft"
28148,"0.0hard/-7386301.653011596495520soft"
28768,"0.0hard/-7381994.467610232841420soft"
29076,"0.0hard/-7374829.226757234343420soft"
29376,"0.0hard/-7371105.771103937035580soft"
30025,"0.0hard/-7364896.363710253146830soft"
30306,"0.0hard/-7363955.865783240139330soft"
30308,"0.0hard/-7362748.316762661526630soft"
30597,"0.0hard/-7357523.726271653230900soft"
31230,"0.0hard/-7354581.297596108163620soft"
31237,"0.0hard/-7352214.833165350575020soft"
31239,"0.0hard/-7352098.872278588829320soft"
31239,"0.0hard/-7341402.256830968877420soft"
32197,"0.0hard/-7335339.729754651821326soft"
33234,"0.0hard/-7333977.581666855552630soft"
33912,"0.0hard/-7332406.892561130716956soft"
33914,"0.0hard/-7330465.259378835587980soft"
33917,"0.0hard/-7324105.651882988006480soft"
34223,"0.0hard/-7319992.419489021802680soft"
34223,"0.0hard/-7318048.824168237131680soft"
34224,"0.0hard/-7312922.656764890958980soft"
34829,"0.0hard/-7312433.818383292327656soft"
35176,"0.0hard/-7310872.050585160036756soft"
35468,"0.0hard/-7307241.852695440691056soft"
35469,"0.0hard/-7302846.088058581250056soft"
36169,"0.0hard/-7301858.660395832531756soft"
36384,"0.0hard/-7299462.456653020862556soft"
36484,"0.0hard/-7294177.878486143831880soft"
36833,"0.0hard/-7289463.452364892255780soft"
37184,"0.0hard/-7286790.989507813238080soft"
37532,"0.0hard/-7277259.274746947204316soft"
38576,"0.0hard/-7275854.902709361481706soft"
38577,"0.0hard/-7274078.437770418179706soft"
38578,"0.0hard/-7267158.440462178389706soft"
39677,"0.0hard/-7261089.551926891477766soft"
39695,"0.0hard/-7258304.446962538328666soft"
41156,"0.0hard/-7257345.247946453676476soft"
41156,"0.0hard/-7255993.742229361284976soft"
41156,"0.0hard/-7255035.316502575467976soft"
41194,"0.0hard/-7248852.847388349313076soft"
41196,"0.0hard/-7248263.679449244422076soft"
41508,"0.0hard/-7245339.007658763536076soft"
41878,"0.0hard/-7243785.005863343856676soft"
42224,"0.0hard/-7232882.420440621427176soft"
42593,"0.0hard/-7231513.931043203686026soft"
42926,"0.0hard/-7229441.553209494285276soft"
43348,"0.0hard/-7225853.209690525226806soft"
43736,"0.0hard/-7222043.701065483543430soft"
44456,"0.0hard/-7221494.815059786654016soft"
44805,"0.0hard/-7219087.513950275029216soft"
45437,"0.0hard/-7218362.141196941944616soft"
45927,"0.0hard/-7212116.626523898807840soft"
46218,"0.0hard/-7208080.513602175081840soft"
46587,"0.0hard/-7206201.028849932015820soft"
46593,"0.0hard/-7199453.342863480560620soft"
46984,"0.0hard/-7197869.353395439622470soft"
47363,"0.0hard/-7183017.554321007240620soft"
48485,"0.0hard/-7179785.820467133342576soft"
49272,"0.0hard/-7179218.705140450679080soft"
49637,"0.0hard/-7178138.042614728379100soft"
49638,"0.0hard/-7175119.623508608693100soft"
49639,"0.0hard/-7171464.428156130210100soft"
50665,"0.0hard/-7153812.372543985770750soft"
51340,"0.0hard/-7150656.179861386867980soft"
51668,"0.0hard/-7149348.811964793842480soft"
51669,"0.0hard/-7147741.620046220364480soft"
51670,"0.0hard/-7146171.299023677435480soft"
52182,"0.0hard/-7145219.520891505197330soft"
52409,"0.0hard/-7144568.115797031729230soft"
52410,"0.0hard/-7138723.919598900935230soft"
53120,"0.0hard/-7138495.197802261024776soft"
53121,"0.0hard/-7138090.589009226095776soft"
53121,"0.0hard/-7137383.677886527499076soft"
53451,"0.0hard/-7137140.117200933041076soft"
53452,"0.0hard/-7131174.245971100783576soft"
54786,"0.0hard/-7127761.611144856184726soft"
55260,"0.0hard/-7122222.911287518738626soft"
55499,"0.0hard/-7121267.636566896156946soft"
55676,"0.0hard/-7120784.734912489911346soft"
55950,"0.0hard/-7120480.429023680894296soft"
55966,"0.0hard/-7119359.220935434410596soft"
56090,"0.0hard/-7113671.978470679579046soft"
56319,"0.0hard/-7112344.116133332349050soft"
56646,"0.0hard/-7111886.052159260500670soft"
56647,"0.0hard/-7105691.063100540496670soft"
57123,"0.0hard/-7105206.886234716080146soft"
57171,"0.0hard/-7095360.286025342520646soft"
57477,"0.0hard/-7093571.505133711439776soft"
57886,"0.0hard/-7086469.688384121174076soft"
58602,"0.0hard/-7083735.875182920764296soft"
58727,"0.0hard/-7076835.453830466552096soft"
59980,"0.0hard/-7076364.601952528206076soft"
60329,"0.0hard/-7074415.546892135035496soft"
60330,"0.0hard/-7073461.887179506082896soft"
60332,"0.0hard/-7069808.921608015865696soft"
60600,"0.0hard/-7069151.080622427188246soft"
60627,"0.0hard/-7068750.145265937217146soft"
