"timeMillisSpent","score"
14479,"0.0hard/-392213114.432109585063soft"
14486,"0.0hard/-392170859.512849488503soft"
14490,"0.0hard/-392118042.505827767753soft"
14491,"0.0hard/-392114264.198063119873soft"
14492,"0.0hard/-392113860.728784464723soft"
14495,"0.0hard/-392110586.715660691463soft"
14497,"0.0hard/-392109593.736040410363soft"
14498,"0.0hard/-392046507.761700287843soft"
14500,"0.0hard/-392031168.302456725103soft"
14502,"0.0hard/-391924139.925693873003soft"
14504,"0.0hard/-391605871.391593187163soft"
14506,"0.0hard/-391605431.558390705413soft"
14507,"0.0hard/-391309508.902249141013soft"
14508,"0.0hard/-390972410.178732356163soft"
14511,"0.0hard/-390964826.822469388963soft"
14512,"0.0hard/-390964243.928303078403soft"
14516,"0.0hard/-390922409.296091224303soft"
14518,"0.0hard/-390787955.545276950533soft"
14519,"0.0hard/-390787272.765278260033soft"
14520,"0.0hard/-390753300.946100964087soft"
14522,"0.0hard/-390719212.405718319937soft"
14526,"0.0hard/-390719209.396059494167soft"
14528,"0.0hard/-390719134.352412552537soft"
14532,"0.0hard/-390581712.428742545327soft"
14533,"0.0hard/-390574924.688190162527soft"
14537,"0.0hard/-390541904.353565396667soft"
14543,"0.0hard/-390541831.682542901587soft"
14547,"0.0hard/-390535553.053006789787soft"
14549,"0.0hard/-390450794.771113349527soft"
14551,"0.0hard/-390446669.676452909297soft"
14552,"0.0hard/-390445494.835062845447soft"
14557,"0.0hard/-390443488.183705202277soft"
14559,"0.0hard/-390438679.995324533747soft"
14560,"0.0hard/-390434434.156532236457soft"
14564,"0.0hard/-390431407.361714038057soft"
14566,"0.0hard/-390431405.215981728307soft"
14569,"0.0hard/-390431094.924604716047soft"
14570,"0.0hard/-390427682.255651613947soft"
14571,"0.0hard/-390424659.751958605197soft"
14573,"0.0hard/-390080707.961301151847soft"
14575,"0.0hard/-389738657.025158277547soft"
14579,"0.0hard/-389732233.447523065337soft"
14582,"0.0hard/-389685434.950439713072soft"
14584,"0.0hard/-389340633.569544234172soft"
14586,"0.0hard/-389338562.150144726272soft"
14589,"0.0hard/-389338550.630459273942soft"
14592,"0.0hard/-389287344.585606138472soft"
14593,"0.0hard/-389233981.109580775312soft"
14595,"0.0hard/-388965921.620536001442soft"
14599,"0.0hard/-388956853.516601444442soft"
14601,"0.0hard/-388951874.231881816842soft"
14602,"0.0hard/-388951711.460596727342soft"
14603,"0.0hard/-388950952.875412971482soft"
14605,"0.0hard/-388950775.141758172372soft"
14607,"0.0hard/-388948056.112468659742soft"
14613,"0.0hard/-388946156.296543000702soft"
14614,"0.0hard/-388833304.286845270102soft"
14616,"0.0hard/-388833289.420645748552soft"
