"timeMillisSpent","score"
14848,"0.0hard/-392213114.432109585063soft"
15069,"0.0hard/-391845682.888057979653soft"
15307,"0.0hard/-391501224.641183478989soft"
15525,"0.0hard/-391151593.409584729774soft"
15762,"0.0hard/-390596205.964385970524soft"
15995,"0.0hard/-390241144.927810794264soft"
16216,"0.0hard/-389896575.260698762944soft"
16437,"0.0hard/-389498496.722201859644soft"
16660,"0.0hard/-389138084.343799267634soft"
16892,"0.0hard/-388792879.631065624784soft"
17128,"0.0hard/-388419719.441935064354soft"
17374,"0.0hard/-388069897.490901404729soft"
17595,"0.0hard/-387712549.370600340279soft"
17819,"0.0hard/-387366356.455290698194soft"
18036,"0.0hard/-386964554.253723424564soft"
18262,"0.0hard/-386608040.417244560649soft"
18490,"0.0hard/-386266418.693273974599soft"
18704,"0.0hard/-385921102.069504179859soft"
18910,"0.0hard/-385575687.049609014139soft"
19126,"0.0hard/-385231938.610701164464soft"
19338,"0.0hard/-384890538.773407202654soft"
19552,"0.0hard/-384559345.554670646404soft"
19767,"0.0hard/-384210428.569624783834soft"
19966,"0.0hard/-383866816.180734567004soft"
20182,"0.0hard/-383533495.299195782564soft"
20397,"0.0hard/-383198096.647374812064soft"
20599,"0.0hard/-382927949.681376010854soft"
20817,"0.0hard/-382728412.529083028414soft"
21032,"0.0hard/-382401044.867707177904soft"
21244,"0.0hard/-382095327.330774180584soft"
21458,"0.0hard/-381903965.504789405374soft"
21676,"0.0hard/-381708679.902373117334soft"
21881,"0.0hard/-381420288.546453741054soft"
22101,"0.0hard/-381195677.895756934894soft"
22321,"0.0hard/-380819878.239504439344soft"
22533,"0.0hard/-380597299.488560174144soft"
22752,"0.0hard/-380412774.789452599584soft"
22971,"0.0hard/-380264176.824312034714soft"
23183,"0.0hard/-380092249.430774785814soft"
23405,"0.0hard/-379915202.133389393764soft"
23642,"0.0hard/-379727972.691244159094soft"
23851,"0.0hard/-379500461.621541284734soft"
24079,"0.0hard/-379363270.271142497534soft"
24306,"0.0hard/-379186039.636163640634soft"
24522,"0.0hard/-378953363.710787806574soft"
24746,"0.0hard/-378738674.508850094704soft"
24966,"0.0hard/-378567899.701820414304soft"
25180,"0.0hard/-378371916.647018133924soft"
25420,"0.0hard/-378164020.717153421024soft"
25653,"0.0hard/-377971818.890939759524soft"
25882,"0.0hard/-377749968.466156879494soft"
26094,"0.0hard/-377574381.924377360794soft"
26316,"0.0hard/-377335319.483525554334soft"
26542,"0.0hard/-377126799.189992211034soft"
26760,"0.0hard/-376951588.349006056234soft"
26988,"0.0hard/-376776105.453432327094soft"
27211,"0.0hard/-376611028.911104911194soft"
27425,"0.0hard/-376433521.251941344054soft"
27651,"0.0hard/-376205652.833688593154soft"
27877,"0.0hard/-375996293.739018516924soft"
28092,"0.0hard/-375819406.621357205624soft"
28318,"0.0hard/-375648302.379432350594soft"
28545,"0.0hard/-375452718.087842762494soft"
28761,"0.0hard/-375262705.571748118594soft"
