"timeMillisSpent","score"
1267,"0.0hard/-42278901.3524560868627soft"
1274,"0.0hard/-42278899.6993695875127soft"
1276,"0.0hard/-42278629.3752611148567soft"
1277,"0.0hard/-42278623.9981074009467soft"
1280,"0.0hard/-42278621.9910468068267soft"
1282,"0.0hard/-42278448.9375855062767soft"
1286,"0.0hard/-42278444.8788078450767soft"
1286,"0.0hard/-42278443.5036003149967soft"
1287,"0.0hard/-42277511.2001832902467soft"
1287,"0.0hard/-42277510.5539636094267soft"
1288,"0.0hard/-42276068.4704883150767soft"
1289,"0.0hard/-42276066.4441806787217soft"
1290,"0.0hard/-42276065.9082388615117soft"
1292,"0.0hard/-42276063.6032151904917soft"
1293,"0.0hard/-42276062.7749339655067soft"
1294,"0.0hard/-42276060.9199449599567soft"
1294,"0.0hard/-42275432.5471274738887soft"
1296,"0.0hard/-42275306.6478388090887soft"
1298,"0.0hard/-42265094.5993980322117soft"
1301,"0.0hard/-42261133.9792596250517soft"
1302,"0.0hard/-42261071.5518161428217soft"
1303,"0.0hard/-42248048.8727222975417soft"
1304,"0.0hard/-42247799.4316353769317soft"
1304,"0.0hard/-42247648.0055106113717soft"
1305,"0.0hard/-42247644.6312119425867soft"
1305,"0.0hard/-42247614.9351925419367soft"
1306,"0.0hard/-42247611.3493230230667soft"
1309,"0.0hard/-42246553.2548448976567soft"
1310,"0.0hard/-42242426.4610737138167soft"
1310,"0.0hard/-42242420.3558424174367soft"
1313,"0.0hard/-42242420.1449156585667soft"
1316,"0.0hard/-42242389.9919413807217soft"
1317,"0.0hard/-42187134.9219152947917soft"
1318,"0.0hard/-42183915.9492673201417soft"
1319,"0.0hard/-42181223.4857162390617soft"
1320,"0.0hard/-42179710.8993089469317soft"
1321,"0.0hard/-42179710.4261248370617soft"
1322,"0.0hard/-42165792.5437723555277soft"
1323,"0.0hard/-42156940.2045900408677soft"
1325,"0.0hard/-42156902.8160919081677soft"
1326,"0.0hard/-42112821.0620730168577soft"
1327,"0.0hard/-42112820.8486790082777soft"
1328,"0.0hard/-42111668.2093514845447soft"
1331,"0.0hard/-42110919.3740256083697soft"
1334,"0.0hard/-42110918.2459937220597soft"
1336,"0.0hard/-42110917.7054910748897soft"
1337,"0.0hard/-42110646.0413854326157soft"
1338,"0.0hard/-42110645.6692839792657soft"
1339,"0.0hard/-42105654.6310787133057soft"
1341,"0.0hard/-42085089.8643505747957soft"
1344,"0.0hard/-42084258.2370651781157soft"
1346,"0.0hard/-42083771.8175703458697soft"
1348,"0.0hard/-42082215.8304477300047soft"
1348,"0.0hard/-42082202.4324281353547soft"
1349,"0.0hard/-42082200.1642987931547soft"
1351,"0.0hard/-42082119.9733118616447soft"
1353,"0.0hard/-42081823.4971405233377soft"
