"timeMillisSpent","score"
11306,"0.0hard/-83861654.137809764725900soft"
11325,"0.0hard/-83828824.2845098977259soft"
11334,"0.0hard/-83819313.9658309380049soft"
11338,"0.0hard/-83791026.1625519929129soft"
11650,"0.0hard/-83785394.7850157680927soft"
11806,"0.0hard/-83765467.2423560536850soft"
11825,"0.0hard/-83762269.6016894084435soft"
11971,"0.0hard/-83749704.96340912707440soft"
12312,"0.0hard/-83747438.46466338459780soft"
12317,"0.0hard/-83741001.33893469543630soft"
12372,"0.0hard/-83736652.50132160838450soft"
12420,"0.0hard/-83694832.31919795328110soft"
12514,"0.0hard/-83692680.99157131737900soft"
12645,"0.0hard/-83684897.08217306183150soft"
12849,"0.0hard/-83657718.70192697980200soft"
13163,"0.0hard/-83647443.42208871051390soft"
13216,"0.0hard/-83641608.83852227460250soft"
13280,"0.0hard/-83629227.78693994076700soft"
13282,"0.0hard/-83619594.59183617483840soft"
13404,"0.0hard/-83601310.89517353269290soft"
13538,"0.0hard/-83585950.18133987926320soft"
13540,"0.0hard/-83576416.56541318675920soft"
13541,"0.0hard/-83555056.09853858061520soft"
13743,"0.0hard/-83538207.32492254793900soft"
14018,"0.0hard/-83522043.29504942833630soft"
14025,"0.0hard/-83514814.78373215154830soft"
14182,"0.0hard/-83509664.52655666791390soft"
14349,"0.0hard/-83507596.31530183183130soft"
14419,"0.0hard/-83502899.39334751472990soft"
14420,"0.0hard/-83487451.22701073124890soft"
14456,"0.0hard/-83451509.02450336729780soft"
14824,"0.0hard/-83446773.72952423580490soft"
14933,"0.0hard/-83427978.85776243021550soft"
14935,"0.0hard/-83416588.29764408987450soft"
14997,"0.0hard/-83411556.54872770601840soft"
15404,"0.0hard/-83378008.36171251976360soft"
15569,"0.0hard/-83362495.56093198415310soft"
15773,"0.0hard/-83348722.17362141562134soft"
15926,"0.0hard/-83327305.43872631501984soft"
15927,"0.0hard/-83284385.02532486006884soft"
16084,"0.0hard/-83246094.70228470865524soft"
16641,"0.0hard/-83215023.77842884876524soft"
17020,"0.0hard/-83169124.70860383818480soft"
17492,"0.0hard/-83161432.09528348532460soft"
17493,"0.0hard/-83139569.81245078561160soft"
17772,"0.0hard/-83124520.22480611378550soft"
17774,"0.0hard/-83079255.20992700693750soft"
17918,"0.0hard/-83058486.09627373390130soft"
18215,"0.0hard/-83021840.44914390735290soft"
18506,"0.0hard/-83002794.27210144689653soft"
19008,"0.0hard/-82961885.49278552371388soft"
19095,"0.0hard/-82943876.17643634739928soft"
19428,"0.0hard/-82935425.04522451998638soft"
19429,"0.0hard/-82935170.26230950037038soft"
19566,"0.0hard/-82931334.52002947545658soft"
19567,"0.0hard/-82921369.63095508324458soft"
19568,"0.0hard/-82913590.45240374646158soft"
19666,"0.0hard/-82911814.19313735135898soft"
19736,"0.0hard/-82877954.44115993242588soft"
19887,"0.0hard/-82847498.13330117783338soft"
20098,"0.0hard/-82800805.88156199095718soft"
20183,"0.0hard/-82789970.90416426968648soft"
20554,"0.0hard/-82770416.62606134755698soft"
20651,"0.0hard/-82756934.56382947698282soft"
20668,"0.0hard/-82730774.25575900466912soft"
20669,"0.0hard/-82691279.78243115226712soft"
21046,"0.0hard/-82667717.54030349400932soft"
21499,"0.0hard/-82667695.57739810104442soft"
21571,"0.0hard/-82646125.97942083536582soft"
21592,"0.0hard/-82634050.99877078775782soft"
21594,"0.0hard/-82612898.65567719628882soft"
22178,"0.0hard/-82609977.14111399814548soft"
22294,"0.0hard/-82578472.31403923663068soft"
22408,"0.0hard/-82550240.01834020970578soft"
22643,"0.0hard/-82549804.14239278606292soft"
22646,"0.0hard/-82541079.99863799955992soft"
22878,"0.0hard/-82539050.68521375512567soft"
22879,"0.0hard/-82538650.35159714097567soft"
22881,"0.0hard/-82535523.33334958426367soft"
22936,"0.0hard/-82527425.26635657433774soft"
22968,"0.0hard/-82526310.36801594880604soft"
23004,"0.0hard/-82521586.13094177430834soft"
23005,"0.0hard/-82516895.35405005802484soft"
23195,"0.0hard/-82496338.54351956856254soft"
