"timeMillisSpent","score"
1640,"0.0hard/-42278901.3524560868627soft"
1681,"0.0hard/-42278631.0283476142067soft"
1704,"0.0hard/-42265579.2717458294067soft"
1771,"0.0hard/-42252556.5926519841267soft"
1797,"0.0hard/-42222369.2670093601167soft"
1849,"0.0hard/-42215341.5005573455417soft"
1890,"0.0hard/-42206762.3235395485157soft"
1923,"0.0hard/-42195303.4062134595257soft"
1945,"0.0hard/-42182281.2053326869457soft"
1973,"0.0hard/-42181721.5572780046657soft"
1997,"0.0hard/-42114362.5878453232757soft"
2021,"0.0hard/-42096243.4341073859557soft"
2049,"0.0hard/-42092060.6376252414207soft"
2069,"0.0hard/-42089667.8985122885607soft"
2095,"0.0hard/-42085206.6460398184457soft"
2122,"0.0hard/-42075078.9970500069077soft"
2146,"0.0hard/-42062935.1837018725477soft"
2190,"0.0hard/-42035504.2119565831667soft"
2224,"0.0hard/-42023760.7514097262640soft"
2249,"0.0hard/-42020191.2328540460080soft"
2306,"0.0hard/-42012856.7194250164220soft"
2333,"0.0hard/-42006708.4160559908420soft"
2362,"0.0hard/-41953825.0833209168620soft"
2398,"0.0hard/-41946160.8455053930600soft"
2427,"0.0hard/-41931618.5409377117627soft"
2451,"0.0hard/-41902467.4642244909687soft"
2476,"0.0hard/-41898968.8841127689087soft"
2505,"0.0hard/-41861035.4334629031787soft"
2532,"0.0hard/-41855637.9042991563047soft"
2558,"0.0hard/-41849835.1329524456847soft"
2584,"0.0hard/-41844574.6533296553747soft"
2610,"0.0hard/-41841438.4853678678397soft"
2635,"0.0hard/-41840998.9978151816317soft"
2662,"0.0hard/-41840308.9742293913417soft"
2691,"0.0hard/-41823937.5120398879217soft"
2717,"0.0hard/-41795733.3164917287817soft"
2740,"0.0hard/-41763448.9678451621917soft"
2762,"0.0hard/-41754835.9051205744177soft"
2787,"0.0hard/-41751935.1267356165637soft"
2812,"0.0hard/-41744212.1221531831667soft"
2836,"0.0hard/-41736453.6367551168467soft"
2864,"0.0hard/-41734254.4723921464867soft"
2897,"0.0hard/-41702408.0897073470107soft"
2938,"0.0hard/-41643768.6110959027167soft"
2962,"0.0hard/-41637641.1706719271967soft"
2990,"0.0hard/-41632652.0437386503567soft"
3015,"0.0hard/-41630707.1473631436427soft"
3065,"0.0hard/-41629886.7877639195977soft"
3092,"0.0hard/-41627831.3282680999837soft"
3125,"0.0hard/-41622258.4400244525237soft"
3158,"0.0hard/-41619565.9467650705787soft"
3202,"0.0hard/-41607887.2202088864917soft"
3237,"0.0hard/-41606470.6492863351067soft"
3267,"0.0hard/-41545287.6325877594367soft"
3287,"0.0hard/-41539037.4761426584457soft"
3318,"0.0hard/-41537719.3856112147757soft"
3349,"0.0hard/-41536134.1309850317467soft"
3369,"0.0hard/-41531352.8787456900467soft"
3399,"0.0hard/-41527646.9207099025667soft"
3428,"0.0hard/-41526285.7206314554067soft"
3449,"0.0hard/-41516249.6567888241167soft"
3471,"0.0hard/-41515454.2145647390267soft"
3489,"0.0hard/-41496230.9273958805227soft"
3517,"0.0hard/-41492661.4088402002667soft"
3535,"0.0hard/-41487584.2290731369907soft"
3554,"0.0hard/-41472357.9251912570997soft"
3572,"0.0hard/-41470912.4443926227697soft"
3593,"0.0hard/-41466146.8643749170157soft"
3611,"0.0hard/-41420084.5428409473857soft"
3635,"0.0hard/-41413058.8107347934207soft"
3661,"0.0hard/-41399972.7599487220687soft"
3685,"0.0hard/-41338038.4004371542027soft"
3728,"0.0hard/-41337053.5868968255527soft"
3749,"0.0hard/-41336706.6839156764277soft"
3768,"0.0hard/-41336001.0216077715377soft"
3789,"0.0hard/-41335021.2868485774377soft"
3812,"0.0hard/-41332820.7326613107477soft"
3833,"0.0hard/-41331858.4347745874277soft"
3852,"0.0hard/-41324041.3140462256927soft"
3883,"0.0hard/-41323764.2074450616327soft"
3911,"0.0hard/-41322088.5871641406877soft"
3933,"0.0hard/-41316744.8211316733987soft"
3958,"0.0hard/-41310322.6901251682187soft"
3977,"0.0hard/-41304030.2965273147227soft"
4000,"0.0hard/-41285757.3276710667727soft"
4020,"0.0hard/-41282992.8237500504427soft"
4040,"0.0hard/-41282527.8479019606787soft"
4067,"0.0hard/-41281732.8019282679187soft"
4090,"0.0hard/-41271605.1529384563807soft"
4113,"0.0hard/-41243490.9422876770807soft"
4136,"0.0hard/-41217952.6357118174737soft"
4160,"0.0hard/-41215361.9406202102337soft"
4187,"0.0hard/-41210511.0318013973037soft"
4204,"0.0hard/-41209890.2396625900137soft"
4226,"0.0hard/-41204700.2614681109253soft"
4250,"0.0hard/-41183443.6556996284213soft"
4271,"0.0hard/-41165325.5211026560113soft"
4293,"0.0hard/-41152111.9295098645223soft"
4321,"0.0hard/-41129772.2058542863233soft"
4345,"0.0hard/-41125363.0899433352433soft"
4368,"0.0hard/-41109760.7972536305793soft"
4400,"0.0hard/-41087421.1570753687603soft"
4456,"0.0hard/-41070595.3685744345723soft"
4521,"0.0hard/-41070383.5586825988773soft"
4565,"0.0hard/-41068908.7667627469373soft"
4603,"0.0hard/-41068288.4836845164473soft"
4642,"0.0hard/-41066004.2577550499573soft"
4681,"0.0hard/-41061948.7911603221173soft"
4711,"0.0hard/-41056436.5314058543873soft"
4733,"0.0hard/-41055570.9117919369423soft"
4759,"0.0hard/-41054302.1300321052623soft"
4786,"0.0hard/-41049544.1306550221823soft"
4810,"0.0hard/-41048973.2353186207350soft"
4832,"0.0hard/-41039794.3471999152350soft"
4864,"0.0hard/-41038203.5565533740530soft"
4898,"0.0hard/-41033258.1132675545280soft"
4925,"0.0hard/-41031109.9723804578970soft"
4954,"0.0hard/-41028668.4980615479714soft"
4974,"0.0hard/-40974758.8351077495914soft"
4996,"0.0hard/-40972499.5247998098184soft"
5025,"0.0hard/-40968705.9216545645984soft"
5048,"0.0hard/-40965523.4238083953664soft"
5070,"0.0hard/-40963628.3623948229614soft"
5097,"0.0hard/-40955988.6498107925724soft"
5123,"0.0hard/-40949097.8222002437404soft"
5148,"0.0hard/-40948041.3764887845864soft"
5173,"0.0hard/-40947722.5772445257714soft"
5195,"0.0hard/-40897875.9050552070614soft"
5217,"0.0hard/-40893420.5032011326364soft"
5238,"0.0hard/-40891067.1595115675624soft"
5265,"0.0hard/-40889417.8818526003924soft"
5286,"0.0hard/-40889337.1603617958884soft"
5311,"0.0hard/-40888510.7203023802284soft"
5335,"0.0hard/-40860321.1050818809464soft"
5389,"0.0hard/-40859659.3522036132004soft"
5411,"0.0hard/-40858827.3928566529054soft"
5433,"0.0hard/-40858021.9251110101794soft"
5454,"0.0hard/-40843922.0337438318484soft"
5477,"0.0hard/-40843503.7492474485784soft"
5504,"0.0hard/-40843087.5866863071824soft"
5526,"0.0hard/-40841803.1082812533524soft"
5546,"0.0hard/-40841361.4944281885224soft"
5564,"0.0hard/-40829693.7332596067984soft"
5585,"0.0hard/-40829557.1094160340334soft"
5607,"0.0hard/-40824829.0437852318394soft"
5630,"0.0hard/-40823293.3063951941294soft"
5647,"0.0hard/-40823234.6284302914794soft"
5671,"0.0hard/-40821425.6588134320464soft"
5693,"0.0hard/-40782167.8275183511164soft"
5712,"0.0hard/-40781687.1380843128264soft"
5736,"0.0hard/-40774935.5695365898964soft"
5757,"0.0hard/-40754777.8319349936224soft"
5783,"0.0hard/-40743948.9126355569054soft"
5803,"0.0hard/-40743944.8129117859804soft"
5826,"0.0hard/-40743887.9769278430104soft"
5844,"0.0hard/-40737945.1978598550954soft"
5876,"0.0hard/-40737923.9048563884104soft"
5906,"0.0hard/-40729546.0702156305194soft"
5927,"0.0hard/-40728416.8211684163254soft"
5947,"0.0hard/-40728242.7145538880654soft"
5970,"0.0hard/-40728178.0473868339104soft"
5991,"0.0hard/-40666484.8894376392064soft"
6008,"0.0hard/-40662508.2188069046294soft"
6028,"0.0hard/-40662500.9349076566354soft"
6054,"0.0hard/-40661785.1564947125194soft"
6076,"0.0hard/-40654458.3570993503894soft"
6136,"0.0hard/-40653682.5501924537794soft"
6171,"0.0hard/-40653404.5282893311294soft"
6209,"0.0hard/-40652757.4598734757884soft"
6243,"0.0hard/-40652616.1132676526824soft"
6280,"0.0hard/-40643441.0034981242824soft"
6325,"0.0hard/-40633580.5648872739124soft"
6362,"0.0hard/-40633173.1276085880324soft"
6399,"0.0hard/-40632826.8726431960924soft"
6432,"0.0hard/-40632078.0373173199174soft"
6455,"0.0hard/-40617822.0980186721004soft"
6483,"0.0hard/-40616881.7015905631244soft"
6522,"0.0hard/-40616337.7073556723544soft"
6544,"0.0hard/-40616135.3150706998394soft"
6569,"0.0hard/-40613926.6489495146744soft"
6594,"0.0hard/-40608944.5037847630684soft"
6625,"0.0hard/-40608501.1294424644684soft"
6648,"0.0hard/-40608005.3995463433884soft"
