"timeMillisSpent","score"
1129,"0.0hard/-7783349.475981271647080soft"
1138,"0.0hard/-7781548.18097601042908soft"
1141,"0.0hard/-7775685.80212978850908soft"
1148,"0.0hard/-7763162.40711755881498soft"
1338,"0.0hard/-7761393.945863907238680soft"
1399,"0.0hard/-7759504.135764951138980soft"
1569,"0.0hard/-7756369.065110457898980soft"
1688,"0.0hard/-7751428.116846310356180soft"
1689,"0.0hard/-7741036.677683036084180soft"
2384,"0.0hard/-7740330.107734447713450soft"
2465,"0.0hard/-7734422.785394558722100soft"
2917,"0.0hard/-7726538.615324065132550soft"
3192,"0.0hard/-7719139.160286750499450soft"
3438,"0.0hard/-7709617.118214343232650soft"
4180,"0.0hard/-7695363.617713755716160soft"
5087,"0.0hard/-7684952.841559445595656soft"
5091,"0.0hard/-7683285.677226220138356soft"
5469,"0.0hard/-7682996.509990556306726soft"
5628,"0.0hard/-7680904.875588119640376soft"
5796,"0.0hard/-7677000.558078171548976soft"
5797,"0.0hard/-7673411.595209923599676soft"
6423,"0.0hard/-7672233.998965813514756soft"
6471,"0.0hard/-7671706.728422266670856soft"
6472,"0.0hard/-7669518.626864120656856soft"
6576,"0.0hard/-7662608.732879147000256soft"
6577,"0.0hard/-7660236.188750080141756soft"
7174,"0.0hard/-7652345.641892887897956soft"
7798,"0.0hard/-7650954.005359777069526soft"
7798,"0.0hard/-7649505.285494917070526soft"
7798,"0.0hard/-7646590.163409756942526soft"
8067,"0.0hard/-7646248.452960497930196soft"
8070,"0.0hard/-7641588.869161919192196soft"
8546,"0.0hard/-7637170.769533294521806soft"
8793,"0.0hard/-7635857.494631962923430soft"
9062,"0.0hard/-7632785.505065599465206soft"
9063,"0.0hard/-7629864.555278970956206soft"
9074,"0.0hard/-7628007.795052357734306soft"
9310,"0.0hard/-7625993.013581624841730soft"
9448,"0.0hard/-7625965.761750335797580soft"
9906,"0.0hard/-7622856.777283607844656soft"
10005,"0.0hard/-7617590.898378523667656soft"
10466,"0.0hard/-7610580.907383275498856soft"
10721,"0.0hard/-7608059.999168850239476soft"
10907,"0.0hard/-7603468.622141944108226soft"
10985,"0.0hard/-7593114.440358324484726soft"
11538,"0.0hard/-7592655.954917371398226soft"
11539,"0.0hard/-7590712.321529828382226soft"
12042,"0.0hard/-7590465.010530699857050soft"
12045,"0.0hard/-7589492.383841986437050soft"
12046,"0.0hard/-7584515.428813369886250soft"
12046,"0.0hard/-7584396.563716073467250soft"
12324,"0.0hard/-7583614.940785848431150soft"
12327,"0.0hard/-7574136.072997391865150soft"
12995,"0.0hard/-7570287.282781426670950soft"
13382,"0.0hard/-7569579.177963033513250soft"
13383,"0.0hard/-7568988.876056729752250soft"
13384,"0.0hard/-7566453.884783084529250soft"
13669,"0.0hard/-7560938.218004956001626soft"
13953,"0.0hard/-7560104.696483663996326soft"
13953,"0.0hard/-7554802.180384488789326soft"
14680,"0.0hard/-7550115.664711233927826soft"
14750,"0.0hard/-7542557.237057764993826soft"
14954,"0.0hard/-7541315.171121557354026soft"
14954,"0.0hard/-7529212.347657496695026soft"
16744,"0.0hard/-7528671.491350568670000soft"
16747,"0.0hard/-7525189.906854623259900soft"
16748,"0.0hard/-7516482.351966241455900soft"
16748,"0.0hard/-7516337.103050185566400soft"
17358,"0.0hard/-7515936.351071672005670soft"
17373,"0.0hard/-7512228.352150045546670soft"
17625,"0.0hard/-7506189.474150726254100soft"
17903,"0.0hard/-7500314.358028083058900soft"
18495,"0.0hard/-7495528.066151226593370soft"
18501,"0.0hard/-7493148.266411904740870soft"
18506,"0.0hard/-7492556.918268124641870soft"
18750,"0.0hard/-7490446.013416012939620soft"
18751,"0.0hard/-7483581.394789191454620soft"
18751,"0.0hard/-7480011.998236451562620soft"
19056,"0.0hard/-7478252.627924243645350soft"
19330,"0.0hard/-7473933.866887978343596soft"
20176,"0.0hard/-7462718.771068287517450soft"
20178,"0.0hard/-7458253.549122632698850soft"
20336,"0.0hard/-7455272.020797483089926soft"
21362,"0.0hard/-7445714.848676563830930soft"
22422,"0.0hard/-7444445.936866818105966soft"
22759,"0.0hard/-7440033.328659103969466soft"
23044,"0.0hard/-7436242.957688805372216soft"
23099,"0.0hard/-7434332.738064739319116soft"
23677,"0.0hard/-7431908.651147128496656soft"
23738,"0.0hard/-7427159.492657361250756soft"
24404,"0.0hard/-7423042.585289322232926soft"
24409,"0.0hard/-7417650.010274024547626soft"
25632,"0.0hard/-7415914.739047859274666soft"
26012,"0.0hard/-7415111.427198671703340soft"
26013,"0.0hard/-7413758.514300676099340soft"
26013,"0.0hard/-7413498.804674123128340soft"
26027,"0.0hard/-7403579.780695741242140soft"
26668,"0.0hard/-7397363.460140576457820soft"
26973,"0.0hard/-7389966.510614522112620soft"
27304,"0.0hard/-7386301.653011596495520soft"
27938,"0.0hard/-7381994.467610232841420soft"
28316,"0.0hard/-7374829.226757234343420soft"
28642,"0.0hard/-7371105.771103937035580soft"
29269,"0.0hard/-7364896.363710253146830soft"
29663,"0.0hard/-7363955.865783240139330soft"
29666,"0.0hard/-7362748.316762661526630soft"
29987,"0.0hard/-7357523.726271653230900soft"
30817,"0.0hard/-7354581.297596108163620soft"
30828,"0.0hard/-7352214.833165350575020soft"
30832,"0.0hard/-7352098.872278588829320soft"
30833,"0.0hard/-7341402.256830968877420soft"
31912,"0.0hard/-7335339.729754651821326soft"
32958,"0.0hard/-7333977.581666855552630soft"
33600,"0.0hard/-7332406.892561130716956soft"
33602,"0.0hard/-7330465.259378835587980soft"
33605,"0.0hard/-7324105.651882988006480soft"
33902,"0.0hard/-7319992.419489021802680soft"
33903,"0.0hard/-7318048.824168237131680soft"
33903,"0.0hard/-7312922.656764890958980soft"
34490,"0.0hard/-7312433.818383292327656soft"
34873,"0.0hard/-7310872.050585160036756soft"
35174,"0.0hard/-7307241.852695440691056soft"
35174,"0.0hard/-7302846.088058581250056soft"
35861,"0.0hard/-7301858.660395832531756soft"
36129,"0.0hard/-7299462.456653020862556soft"
36259,"0.0hard/-7294177.878486143831880soft"
36617,"0.0hard/-7289463.452364892255780soft"
36963,"0.0hard/-7286790.989507813238080soft"
37350,"0.0hard/-7277259.274746947204316soft"
38663,"0.0hard/-7275854.902709361481706soft"
38664,"0.0hard/-7274078.437770418179706soft"
38665,"0.0hard/-7267158.440462178389706soft"
39962,"0.0hard/-7261089.551926891477766soft"
39976,"0.0hard/-7258304.446962538328666soft"
