"timeMillisSpent","score"
8958,"0.0hard/-83861654.137809764725900soft"
8974,"0.0hard/-83828824.2845098977259soft"
8980,"0.0hard/-83819313.9658309380049soft"
8983,"0.0hard/-83791026.1625519929129soft"
9425,"0.0hard/-83785394.7850157680927soft"
9515,"0.0hard/-83765467.2423560536850soft"
9541,"0.0hard/-83762269.6016894084435soft"
9704,"0.0hard/-83749704.96340912707440soft"
10051,"0.0hard/-83747438.46466338459780soft"
10056,"0.0hard/-83741001.33893469543630soft"
10113,"0.0hard/-83736652.50132160838450soft"
10164,"0.0hard/-83694832.31919795328110soft"
10266,"0.0hard/-83692680.99157131737900soft"
10485,"0.0hard/-83684897.08217306183150soft"
10646,"0.0hard/-83657718.70192697980200soft"
10918,"0.0hard/-83647443.42208871051390soft"
10964,"0.0hard/-83641608.83852227460250soft"
11011,"0.0hard/-83629227.78693994076700soft"
11013,"0.0hard/-83619594.59183617483840soft"
11110,"0.0hard/-83601310.89517353269290soft"
11227,"0.0hard/-83585950.18133987926320soft"
11228,"0.0hard/-83576416.56541318675920soft"
11229,"0.0hard/-83555056.09853858061520soft"
11349,"0.0hard/-83538207.32492254793900soft"
11475,"0.0hard/-83522043.29504942833630soft"
11479,"0.0hard/-83514814.78373215154830soft"
11622,"0.0hard/-83509664.52655666791390soft"
11736,"0.0hard/-83507596.31530183183130soft"
11795,"0.0hard/-83502899.39334751472990soft"
11796,"0.0hard/-83487451.22701073124890soft"
11831,"0.0hard/-83451509.02450336729780soft"
12192,"0.0hard/-83446773.72952423580490soft"
12260,"0.0hard/-83427978.85776243021550soft"
12262,"0.0hard/-83416588.29764408987450soft"
12317,"0.0hard/-83411556.54872770601840soft"
12696,"0.0hard/-83378008.36171251976360soft"
12894,"0.0hard/-83362495.56093198415310soft"
13060,"0.0hard/-83348722.17362141562134soft"
13177,"0.0hard/-83327305.43872631501984soft"
13178,"0.0hard/-83284385.02532486006884soft"
13303,"0.0hard/-83246094.70228470865524soft"
13758,"0.0hard/-83215023.77842884876524soft"
14146,"0.0hard/-83169124.70860383818480soft"
14549,"0.0hard/-83161432.09528348532460soft"
14550,"0.0hard/-83139569.81245078561160soft"
14795,"0.0hard/-83124520.22480611378550soft"
14796,"0.0hard/-83079255.20992700693750soft"
14918,"0.0hard/-83058486.09627373390130soft"
15186,"0.0hard/-83021840.44914390735290soft"
15430,"0.0hard/-83002794.27210144689653soft"
15886,"0.0hard/-82961885.49278552371388soft"
15969,"0.0hard/-82943876.17643634739928soft"
16308,"0.0hard/-82935425.04522451998638soft"
16310,"0.0hard/-82935170.26230950037038soft"
16414,"0.0hard/-82931334.52002947545658soft"
16416,"0.0hard/-82921369.63095508324458soft"
16417,"0.0hard/-82913590.45240374646158soft"
16512,"0.0hard/-82911814.19313735135898soft"
16584,"0.0hard/-82877954.44115993242588soft"
16771,"0.0hard/-82847498.13330117783338soft"
16976,"0.0hard/-82800805.88156199095718soft"
17066,"0.0hard/-82789970.90416426968648soft"
17410,"0.0hard/-82770416.62606134755698soft"
17500,"0.0hard/-82756934.56382947698282soft"
17517,"0.0hard/-82730774.25575900466912soft"
