"timeMillisSpent","score"
1105,"0.0hard/-418418735.954787732789soft"
1132,"0.0hard/-417804095.456791861369soft"
1154,"0.0hard/-417436089.971265742219soft"
1176,"0.0hard/-417084916.912769829519soft"
1195,"0.0hard/-416675140.804580509899soft"
1210,"0.0hard/-416162651.663839783409soft"
1230,"0.0hard/-415749731.426405146799soft"
1249,"0.0hard/-415379822.513318732939soft"
1268,"0.0hard/-415014876.386798226869soft"
1287,"0.0hard/-414661371.990682290659soft"
1304,"0.0hard/-414325126.653853185109soft"
1322,"0.0hard/-413871919.884766797799soft"
1338,"0.0hard/-413511965.165159444409soft"
1357,"0.0hard/-413155611.477372753829soft"
1376,"0.0hard/-412817170.960973410529soft"
1395,"0.0hard/-412479114.763242796879soft"
1413,"0.0hard/-412105937.621913518409soft"
1462,"0.0hard/-411752860.082377239359soft"
1515,"0.0hard/-411389930.642551096359soft"
1534,"0.0hard/-411020426.914248284929soft"
1556,"0.0hard/-410674097.178524126799soft"
1575,"0.0hard/-410336811.955835590629soft"
1593,"0.0hard/-409999860.916096729999soft"
1613,"0.0hard/-409631582.486329678169soft"
1635,"0.0hard/-409296047.595985860169soft"
1652,"0.0hard/-408935605.264150522989soft"
1672,"0.0hard/-408588503.595358786149soft"
1692,"0.0hard/-408243768.693555814249soft"
1713,"0.0hard/-407937967.166583143049soft"
1740,"0.0hard/-407601455.931901950699soft"
1760,"0.0hard/-407311230.881188467749soft"
1777,"0.0hard/-406937163.338647279109soft"
1794,"0.0hard/-406581246.262452115839soft"
1812,"0.0hard/-406259562.120146363979soft"
1826,"0.0hard/-405991712.863418980349soft"
1844,"0.0hard/-405653780.417138698999soft"
1860,"0.0hard/-405419063.434754963269soft"
1875,"0.0hard/-405148201.177575749129soft"
1889,"0.0hard/-404910553.737169800219soft"
1908,"0.0hard/-404604126.803753034339soft"
1967,"0.0hard/-404301129.924083444739soft"
1983,"0.0hard/-404067500.009678988569soft"
2000,"0.0hard/-403726110.584774070739soft"
2017,"0.0hard/-403499434.186968632939soft"
2033,"0.0hard/-403272757.282783356639soft"
2048,"0.0hard/-403057476.760093382339soft"
2063,"0.0hard/-402800568.306494301459soft"
2079,"0.0hard/-402515037.452419850469soft"
2096,"0.0hard/-402284860.431774469669soft"
2112,"0.0hard/-402033077.356562519649soft"
2128,"0.0hard/-401792946.652254142189soft"
2143,"0.0hard/-401562767.133832590159soft"
2162,"0.0hard/-401338567.037559655059soft"
2179,"0.0hard/-401115672.848308353859soft"
2198,"0.0hard/-400842880.018264832539soft"
2216,"0.0hard/-400596385.033856075849soft"
2232,"0.0hard/-400342172.993820849849soft"
2250,"0.0hard/-400111993.103752740049soft"
2276,"0.0hard/-399899371.954160785899soft"
2293,"0.0hard/-399701990.662455616299soft"
2311,"0.0hard/-399450383.023685446299soft"
2327,"0.0hard/-399185478.687625954069soft"
2342,"0.0hard/-398966695.682457136869soft"
2386,"0.0hard/-398695285.204385021599soft"
2412,"0.0hard/-398465105.387966189399soft"
2437,"0.0hard/-398217603.522332771439soft"
2465,"0.0hard/-398055381.904416197559soft"
2497,"0.0hard/-397828704.662942610009soft"
2516,"0.0hard/-397575954.380494102629soft"
2534,"0.0hard/-397373011.242499874429soft"
2553,"0.0hard/-397146331.743036388629soft"
2570,"0.0hard/-396887293.486850221179soft"
2584,"0.0hard/-396663283.469812849179soft"
2598,"0.0hard/-396446852.196925506279soft"
2616,"0.0hard/-396252693.398583076819soft"
2632,"0.0hard/-396095646.006237176219soft"
2648,"0.0hard/-395916344.966735667249soft"
2662,"0.0hard/-395697570.937183329549soft"
2680,"0.0hard/-395478788.150996864249soft"
2697,"0.0hard/-395329750.702905539269soft"
2712,"0.0hard/-395103073.149951596469soft"
2734,"0.0hard/-394856200.294803504869soft"
2748,"0.0hard/-394640918.438135040809soft"
2767,"0.0hard/-394478008.924088921109soft"
