"timeMillisSpent","score"
921,"0hard/-11203958soft"
926,"0hard/-11202954soft"
928,"0hard/-11202512soft"
929,"0hard/-11201910soft"
931,"0hard/-11199327soft"
932,"0hard/-11195803soft"
934,"0hard/-11195249soft"
936,"0hard/-11190807soft"
939,"0hard/-11190150soft"
941,"0hard/-11188004soft"
945,"0hard/-11182386soft"
945,"0hard/-11181840soft"
955,"0hard/-11175069soft"
1166,"0hard/-11171455soft"
1212,"0hard/-11169395soft"
1227,"0hard/-11168600soft"
1230,"0hard/-11165818soft"
1306,"0hard/-11165435soft"
1309,"0hard/-11161686soft"
1384,"0hard/-11159372soft"
1398,"0hard/-11156449soft"
1472,"0hard/-11148873soft"
1621,"0hard/-11139889soft"
1712,"0hard/-11139536soft"
1713,"0hard/-11133183soft"
1997,"0hard/-11132529soft"
1998,"0hard/-11132262soft"
1998,"0hard/-11131729soft"
2041,"0hard/-11130748soft"
2067,"0hard/-11124854soft"
2067,"0hard/-11124626soft"
2067,"0hard/-11123496soft"
2111,"0hard/-11122808soft"
2174,"0hard/-11121659soft"
2281,"0hard/-11119124soft"
2281,"0hard/-11117875soft"
2281,"0hard/-11117810soft"
2282,"0hard/-11114313soft"
2283,"0hard/-11112843soft"
2283,"0hard/-11108754soft"
2613,"0hard/-11106640soft"
2629,"0hard/-11099722soft"
2802,"0hard/-11096945soft"
2818,"0hard/-11095649soft"
2886,"0hard/-11094566soft"
3009,"0hard/-11091138soft"
3014,"0hard/-11083837soft"
3117,"0hard/-11064528soft"
3311,"0hard/-11064147soft"
3446,"0hard/-11062000soft"
3446,"0hard/-11059306soft"
3455,"0hard/-11056042soft"
3461,"0hard/-11055775soft"
3657,"0hard/-11047947soft"
3753,"0hard/-11043423soft"
3753,"0hard/-11043189soft"
3754,"0hard/-11043181soft"
3754,"0hard/-11037657soft"
4068,"0hard/-11037107soft"
4169,"0hard/-11032613soft"
4170,"0hard/-11024940soft"
4508,"0hard/-11014433soft"
4688,"0hard/-11010145soft"
4983,"0hard/-11009798soft"
5099,"0hard/-11002892soft"
5261,"0hard/-11002245soft"
5415,"0hard/-10997558soft"
5509,"0hard/-10992559soft"
5525,"0hard/-10992272soft"
5551,"0hard/-10974374soft"
5871,"0hard/-10971391soft"
5873,"0hard/-10971004soft"
5941,"0hard/-10970946soft"
5941,"0hard/-10969795soft"
5946,"0hard/-10965762soft"
6000,"0hard/-10964438soft"
6009,"0hard/-10959133soft"
6071,"0hard/-10953687soft"
6250,"0hard/-10946868soft"
6251,"0hard/-10945476soft"
6251,"0hard/-10943869soft"
6530,"0hard/-10938910soft"
6602,"0hard/-10938572soft"
6611,"0hard/-10936908soft"
6723,"0hard/-10935472soft"
6724,"0hard/-10931269soft"
6730,"0hard/-10925100soft"
6820,"0hard/-10923483soft"
7233,"0hard/-10915266soft"
7505,"0hard/-10910520soft"
7505,"0hard/-10909471soft"
7506,"0hard/-10909183soft"
7530,"0hard/-10902435soft"
7771,"0hard/-10902270soft"
7947,"0hard/-10899620soft"
7975,"0hard/-10899542soft"
7975,"0hard/-10899073soft"
7988,"0hard/-10885898soft"
8058,"0hard/-10883790soft"
8059,"0hard/-10874247soft"
8295,"0hard/-10871483soft"
8456,"0hard/-10867407soft"
8576,"0hard/-10858274soft"
8692,"0hard/-10854649soft"
