"timeMillisSpent","score"
11582,"0hard/-83860031soft"
11749,"0hard/-83827200soft"
11782,"0hard/-83769445soft"
11816,"0hard/-83735023soft"
11843,"0hard/-83715601soft"
11869,"0hard/-83679651soft"
11902,"0hard/-83667074soft"
11926,"0hard/-83646233soft"
11987,"0hard/-83628833soft"
12032,"0hard/-83598914soft"
12059,"0hard/-83564234soft"
12086,"0hard/-83521119soft"
12110,"0hard/-83499067soft"
12133,"0hard/-83472444soft"
12159,"0hard/-83444845soft"
12181,"0hard/-83419019soft"
12202,"0hard/-83399651soft"
12222,"0hard/-83338279soft"
12240,"0hard/-83309894soft"
12282,"0hard/-83272836soft"
12301,"0hard/-83247312soft"
12320,"0hard/-83216737soft"
12337,"0hard/-83189322soft"
12354,"0hard/-83135641soft"
12371,"0hard/-83076675soft"
12387,"0hard/-83021335soft"
12405,"0hard/-82989222soft"
12421,"0hard/-82979479soft"
12437,"0hard/-82970679soft"
12463,"0hard/-82941879soft"
12478,"0hard/-82906238soft"
12494,"0hard/-82869491soft"
12509,"0hard/-82841644soft"
12525,"0hard/-82826941soft"
12541,"0hard/-82784116soft"
12557,"0hard/-82746689soft"
12572,"0hard/-82709290soft"
12588,"0hard/-82694659soft"
12604,"0hard/-82657759soft"
12620,"0hard/-82625529soft"
12646,"0hard/-82601381soft"
12663,"0hard/-82581306soft"
12679,"0hard/-82560284soft"
12696,"0hard/-82507850soft"
12712,"0hard/-82477200soft"
12729,"0hard/-82436453soft"
12744,"0hard/-82386498soft"
12758,"0hard/-82360899soft"
12773,"0hard/-82296833soft"
12787,"0hard/-82283047soft"
12811,"0hard/-82232335soft"
12825,"0hard/-82225957soft"
12840,"0hard/-82203062soft"
12854,"0hard/-82186418soft"
12869,"0hard/-82155755soft"
12883,"0hard/-82124884soft"
12898,"0hard/-82084856soft"
12912,"0hard/-82056012soft"
12927,"0hard/-82002418soft"
12941,"0hard/-81982709soft"
12969,"0hard/-81961645soft"
12989,"0hard/-81929595soft"
13010,"0hard/-81916525soft"
13031,"0hard/-81875642soft"
13051,"0hard/-81847343soft"
13071,"0hard/-81824609soft"
13091,"0hard/-81799376soft"
13111,"0hard/-81771107soft"
13131,"0hard/-81739446soft"
13152,"0hard/-81686603soft"
13188,"0hard/-81670812soft"
13209,"0hard/-81656582soft"
13231,"0hard/-81628636soft"
13253,"0hard/-81597032soft"
13274,"0hard/-81543710soft"
13296,"0hard/-81534632soft"
13340,"0hard/-81473729soft"
13762,"0hard/-81443672soft"
13779,"0hard/-81401556soft"
13797,"0hard/-81387253soft"
13815,"0hard/-81352986soft"
13831,"0hard/-81327473soft"
13847,"0hard/-81290007soft"
13862,"0hard/-81276029soft"
13878,"0hard/-81253588soft"
13895,"0hard/-81224643soft"
13910,"0hard/-81178561soft"
13924,"0hard/-81148211soft"
13938,"0hard/-81119418soft"
13952,"0hard/-81099309soft"
13966,"0hard/-81068142soft"
13981,"0hard/-81043311soft"
13994,"0hard/-81024480soft"
14009,"0hard/-80985757soft"
14024,"0hard/-80974913soft"
14038,"0hard/-80914245soft"
14053,"0hard/-80886655soft"
14068,"0hard/-80855091soft"
14086,"0hard/-80844844soft"
14103,"0hard/-80833677soft"
14120,"0hard/-80809927soft"
14136,"0hard/-80786675soft"
14151,"0hard/-80764344soft"
14166,"0hard/-80735856soft"
14181,"0hard/-80697886soft"
14198,"0hard/-80679214soft"
14215,"0hard/-80664708soft"
14232,"0hard/-80614222soft"
14248,"0hard/-80579126soft"
14262,"0hard/-80561765soft"
14277,"0hard/-80524500soft"
14292,"0hard/-80509595soft"
14307,"0hard/-80480620soft"
14322,"0hard/-80453752soft"
14337,"0hard/-80405684soft"
14351,"0hard/-80388042soft"
14365,"0hard/-80360273soft"
14380,"0hard/-80338385soft"
14394,"0hard/-80328206soft"
14408,"0hard/-80302056soft"
14423,"0hard/-80267236soft"
14438,"0hard/-80239664soft"
14453,"0hard/-80203085soft"
14469,"0hard/-80167497soft"
14484,"0hard/-80133003soft"
14517,"0hard/-80120348soft"
14532,"0hard/-80090474soft"
14546,"0hard/-80075659soft"
14561,"0hard/-80065632soft"
14576,"0hard/-80045034soft"
14591,"0hard/-80024026soft"
14606,"0hard/-79990382soft"
14622,"0hard/-79947497soft"
14636,"0hard/-79909763soft"
14651,"0hard/-79870229soft"
14666,"0hard/-79837639soft"
14680,"0hard/-79808975soft"
14695,"0hard/-79778848soft"
14709,"0hard/-79738013soft"
14724,"0hard/-79709683soft"
14739,"0hard/-79686892soft"
14754,"0hard/-79653116soft"
14769,"0hard/-79634240soft"
14784,"0hard/-79612166soft"
14799,"0hard/-79578578soft"
14815,"0hard/-79545860soft"
14829,"0hard/-79518795soft"
14844,"0hard/-79486117soft"
14859,"0hard/-79472358soft"
14874,"0hard/-79459973soft"
14889,"0hard/-79433874soft"
14904,"0hard/-79385579soft"
14919,"0hard/-79351546soft"
14934,"0hard/-79319963soft"
14948,"0hard/-79289471soft"
14963,"0hard/-79278808soft"
14978,"0hard/-79238197soft"
14993,"0hard/-79218133soft"
15008,"0hard/-79196253soft"
15023,"0hard/-79147092soft"
15038,"0hard/-79141147soft"
15053,"0hard/-79094011soft"
15068,"0hard/-79081121soft"
15084,"0hard/-79053020soft"
15099,"0hard/-79009801soft"
15114,"0hard/-78976361soft"
15129,"0hard/-78956236soft"
15149,"0hard/-78925444soft"
15163,"0hard/-78902302soft"
15179,"0hard/-78846566soft"
15195,"0hard/-78810794soft"
15210,"0hard/-78764187soft"
15225,"0hard/-78741796soft"
15241,"0hard/-78717120soft"
15256,"0hard/-78666356soft"
15271,"0hard/-78638509soft"
15286,"0hard/-78614015soft"
15301,"0hard/-78590976soft"
15318,"0hard/-78574327soft"
15334,"0hard/-78544668soft"
15350,"0hard/-78511664soft"
15365,"0hard/-78454216soft"
15380,"0hard/-78398484soft"
15395,"0hard/-78361110soft"
15411,"0hard/-78309544soft"
15426,"0hard/-78290609soft"
15442,"0hard/-78278726soft"
15458,"0hard/-78268468soft"
15474,"0hard/-78216604soft"
15489,"0hard/-78164464soft"
15505,"0hard/-78145754soft"
15520,"0hard/-78116995soft"
15536,"0hard/-78090893soft"
15551,"0hard/-78075054soft"
15567,"0hard/-78059637soft"
15582,"0hard/-78001120soft"
15599,"0hard/-77989382soft"
15615,"0hard/-77946383soft"
15630,"0hard/-77937388soft"
15646,"0hard/-77914085soft"
15661,"0hard/-77875740soft"
15677,"0hard/-77866361soft"
15693,"0hard/-77831481soft"
15708,"0hard/-77796114soft"
15724,"0hard/-77750142soft"
15739,"0hard/-77732559soft"
15756,"0hard/-77718344soft"
15772,"0hard/-77692284soft"
15788,"0hard/-77663224soft"
15804,"0hard/-77642800soft"
15820,"0hard/-77621170soft"
15836,"0hard/-77611600soft"
15883,"0hard/-77566969soft"
15899,"0hard/-77549855soft"
15916,"0hard/-77510193soft"
15932,"0hard/-77463853soft"
15947,"0hard/-77444444soft"
15963,"0hard/-77413963soft"
15978,"0hard/-77406938soft"
15994,"0hard/-77399838soft"
16010,"0hard/-77376200soft"
16027,"0hard/-77358270soft"
16043,"0hard/-77302836soft"
16058,"0hard/-77258213soft"
16074,"0hard/-77227148soft"
16090,"0hard/-77200506soft"
16106,"0hard/-77141045soft"
16122,"0hard/-77106547soft"
16137,"0hard/-77099163soft"
16153,"0hard/-77065034soft"
16169,"0hard/-77035812soft"
16186,"0hard/-77021462soft"
16203,"0hard/-76993641soft"
16219,"0hard/-76951629soft"
16234,"0hard/-76922396soft"
16251,"0hard/-76868191soft"
16266,"0hard/-76855784soft"
16282,"0hard/-76842223soft"
16299,"0hard/-76817202soft"
16315,"0hard/-76794774soft"
16332,"0hard/-76787658soft"
16349,"0hard/-76769610soft"
16365,"0hard/-76746059soft"
16381,"0hard/-76713045soft"
16397,"0hard/-76695953soft"
16414,"0hard/-76678225soft"
16430,"0hard/-76650106soft"
16447,"0hard/-76634978soft"
16464,"0hard/-76615236soft"
16481,"0hard/-76574452soft"
16498,"0hard/-76556622soft"
16514,"0hard/-76538957soft"
16530,"0hard/-76526913soft"
16547,"0hard/-76508115soft"
16563,"0hard/-76465579soft"
16580,"0hard/-76448792soft"
16597,"0hard/-76411032soft"
16615,"0hard/-76392131soft"
16632,"0hard/-76352197soft"
16649,"0hard/-76312803soft"
16665,"0hard/-76290665soft"
16682,"0hard/-76275801soft"
16698,"0hard/-76273649soft"
16715,"0hard/-76227525soft"
16732,"0hard/-76209586soft"
16748,"0hard/-76186283soft"
16765,"0hard/-76166719soft"
16782,"0hard/-76121953soft"
16799,"0hard/-76094687soft"
16815,"0hard/-76075361soft"
16832,"0hard/-76027232soft"
16849,"0hard/-75990028soft"
16866,"0hard/-75963057soft"
16883,"0hard/-75918348soft"
16900,"0hard/-75887453soft"
16917,"0hard/-75874939soft"
16934,"0hard/-75845622soft"
16950,"0hard/-75790628soft"
16966,"0hard/-75774680soft"
16982,"0hard/-75736446soft"
16999,"0hard/-75705391soft"
17015,"0hard/-75659297soft"
17033,"0hard/-75641250soft"
17050,"0hard/-75604102soft"
17066,"0hard/-75575797soft"
17083,"0hard/-75556881soft"
17101,"0hard/-75513826soft"
17118,"0hard/-75488080soft"
17134,"0hard/-75461295soft"
17195,"0hard/-75438033soft"
17213,"0hard/-75409065soft"
17231,"0hard/-75380702soft"
17249,"0hard/-75354018soft"
17267,"0hard/-75320114soft"
17283,"0hard/-75299332soft"
17299,"0hard/-75252033soft"
17317,"0hard/-75221751soft"
17334,"0hard/-75181409soft"
17351,"0hard/-75165690soft"
17368,"0hard/-75136439soft"
17385,"0hard/-75103200soft"
17402,"0hard/-75086003soft"
17419,"0hard/-75050524soft"
